Time_Index,z1_natural_gas,z1_coal,z1_nuclear,z2_natural_gas,z2_coal,z2_nuclear,z3_natural_gas,z3_coal,z4_natural_gas,z5_natural_gas,z5_coal,z6_nuclear,z6_coal,z1_solar,z1_wind,z3_solar,z3_wind,z4_solar,z4_wind,z5_solar,z7_solar,z7_wind,z6_wind,z8_solar,z82_natural_gas_1,z83_natural_gas_1,z84_natural_gas_1
6312,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.310578,0,0.310578,0,0.310578,0,0,0.310578,0.310578,0,1,1,1
6313,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.315789,0,0.315789,0,0.315789,0,0,0.315789,0.315789,0,1,1,1
6314,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.244398,0,0.244398,0,0.244398,0,0,0.244398,0.244398,0,1,1,1
6315,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.208442,0,0.208442,0,0.208442,0,0,0.208442,0.208442,0,1,1,1
6316,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.224075,0,0.224075,0,0.224075,0,0,0.224075,0.224075,0,1,1,1
6317,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.233455,0,0.233455,0,0.233455,0,0,0.233455,0.233455,0,1,1,1
6318,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.273059,0,0.273059,0,0.273059,0,0,0.273059,0.273059,0,1,1,1
6319,1,1,1,1,1,1,1,1,1,1,1,1,1,0.017694,0.286608,0.017694,0.286608,0.017694,0.286608,0.017694,0.017694,0.286608,0.286608,0.017694,1,1,1
6320,1,1,1,1,1,1,1,1,1,1,1,1,1,0.110731,0.337676,0.110731,0.337676,0.110731,0.337676,0.110731,0.110731,0.337676,0.337676,0.110731,1,1,1
6321,1,1,1,1,1,1,1,1,1,1,1,1,1,0.27597,0.366858,0.27597,0.366858,0.27597,0.366858,0.27597,0.27597,0.366858,0.366858,0.27597,1,1,1
6322,1,1,1,1,1,1,1,1,1,1,1,1,1,0.505137,0.380928,0.505137,0.380928,0.505137,0.380928,0.505137,0.505137,0.380928,0.380928,0.505137,1,1,1
6323,1,1,1,1,1,1,1,1,1,1,1,1,1,0.596176,0.316311,0.596176,0.316311,0.596176,0.316311,0.596176,0.596176,0.316311,0.316311,0.596176,1,1,1
6324,1,1,1,1,1,1,1,1,1,1,1,1,1,0.71661,0.368942,0.71661,0.368942,0.71661,0.368942,0.71661,0.71661,0.368942,0.368942,0.71661,1,1,1
6325,1,1,1,1,1,1,1,1,1,1,1,1,1,0.74258,0.499218,0.74258,0.499218,0.74258,0.499218,0.74258,0.74258,0.499218,0.499218,0.74258,1,1,1
6326,1,1,1,1,1,1,1,1,1,1,1,1,1,0.687215,0.526316,0.687215,0.526316,0.687215,0.526316,0.687215,0.687215,0.526316,0.526316,0.687215,1,1,1
6327,1,1,1,1,1,1,1,1,1,1,1,1,1,0.582477,0.410631,0.582477,0.410631,0.582477,0.410631,0.582477,0.582477,0.410631,0.410631,0.582477,1,1,1
6328,1,1,1,1,1,1,1,1,1,1,1,1,1,0.350742,0.314747,0.350742,0.314747,0.350742,0.314747,0.350742,0.350742,0.314747,0.314747,0.350742,1,1,1
6329,1,1,1,1,1,1,1,1,1,1,1,1,1,0.235445,0.269411,0.235445,0.269411,0.235445,0.269411,0.235445,0.235445,0.269411,0.269411,0.235445,1,1,1
6330,1,1,1,1,1,1,1,1,1,1,1,1,1,0.085331,0.261073,0.085331,0.261073,0.085331,0.261073,0.085331,0.085331,0.261073,0.261073,0.085331,1,1,1
6331,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.32569,0,0.32569,0,0.32569,0,0,0.32569,0.32569,0,1,1,1
6332,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.411673,0,0.411673,0,0.411673,0,0,0.411673,0.411673,0,1,1,1
6333,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.435122,0,0.435122,0,0.435122,0,0,0.435122,0.435122,0,1,1,1
6334,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.35383,0,0.35383,0,0.35383,0,0,0.35383,0.35383,0,1,1,1
6335,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.338718,0,0.338718,0,0.338718,0,0,0.338718,0.338718,0,1,1,1
6336,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.336634,0,0.336634,0,0.336634,0,0,0.336634,0.336634,0,1,1,1
6337,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.324127,0,0.324127,0,0.324127,0,0,0.324127,0.324127,0,1,1,1
6338,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.286087,0,0.286087,0,0.286087,0,0,0.286087,0.286087,0,1,1,1
6339,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.243356,0,0.243356,0,0.243356,0,0,0.243356,0.243356,0,1,1,1
6340,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.227723,0,0.227723,0,0.227723,0,0,0.227723,0.227723,0,1,1,1
6341,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.203231,0,0.203231,0,0.203231,0,0,0.203231,0.203231,0,1,1,1
6342,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.230328,0,0.230328,0,0.230328,0,0,0.230328,0.230328,0,1,1,1
6343,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001998,0.229807,0.001998,0.229807,0.001998,0.229807,0.001998,0.001998,0.229807,0.229807,0.001998,1,1,1
6344,1,1,1,1,1,1,1,1,1,1,1,1,1,0.033961,0.2642,0.033961,0.2642,0.033961,0.2642,0.033961,0.033961,0.2642,0.2642,0.033961,1,1,1
6345,1,1,1,1,1,1,1,1,1,1,1,1,1,0.066495,0.230328,0.066495,0.230328,0.066495,0.230328,0.066495,0.066495,0.230328,0.230328,0.066495,1,1,1
6346,1,1,1,1,1,1,1,1,1,1,1,1,1,0.531963,0.158416,0.531963,0.158416,0.531963,0.158416,0.531963,0.531963,0.158416,0.158416,0.531963,1,1,1
6347,1,1,1,1,1,1,1,1,1,1,1,1,1,0.630708,0.129755,0.630708,0.129755,0.630708,0.129755,0.630708,0.630708,0.129755,0.129755,0.630708,1,1,1
6348,1,1,1,1,1,1,1,1,1,1,1,1,1,0.570205,0.136529,0.570205,0.136529,0.570205,0.136529,0.570205,0.570205,0.136529,0.136529,0.570205,1,1,1
6349,1,1,1,1,1,1,1,1,1,1,1,1,1,0.73887,0.147994,0.73887,0.147994,0.73887,0.147994,0.73887,0.73887,0.147994,0.147994,0.73887,1,1,1
6350,1,1,1,1,1,1,1,1,1,1,1,1,1,0.662957,0.175612,0.662957,0.175612,0.662957,0.175612,0.662957,0.662957,0.175612,0.175612,0.662957,1,1,1
6351,1,1,1,1,1,1,1,1,1,1,1,1,1,0.584475,0.18864,0.584475,0.18864,0.584475,0.18864,0.584475,0.584475,0.18864,0.18864,0.584475,1,1,1
6352,1,1,1,1,1,1,1,1,1,1,1,1,1,0.409817,0.181344,0.409817,0.181344,0.409817,0.181344,0.409817,0.409817,0.181344,0.181344,0.409817,1,1,1
6353,1,1,1,1,1,1,1,1,1,1,1,1,1,0.158961,0.139656,0.158961,0.139656,0.158961,0.139656,0.158961,0.158961,0.139656,0.139656,0.158961,1,1,1
6354,1,1,1,1,1,1,1,1,1,1,1,1,1,0.100742,0.092757,0.100742,0.092757,0.100742,0.092757,0.100742,0.100742,0.092757,0.092757,0.100742,1,1,1
6355,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.088067,0,0.088067,0,0.088067,0,0,0.088067,0.088067,0,1,1,1
6356,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.089109,0,0.089109,0,0.089109,0,0,0.089109,0.089109,0,1,1,1
6357,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.088067,0,0.088067,0,0.088067,0,0,0.088067,0.088067,0,1,1,1
6358,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.081813,0,0.081813,0,0.081813,0,0,0.081813,0.081813,0,1,1,1
6359,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.072955,0,0.072955,0,0.072955,0,0,0.072955,0.072955,0,1,1,1
6360,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.077124,0,0.077124,0,0.077124,0,0,0.077124,0.077124,0,1,1,1
6361,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.073997,0,0.073997,0,0.073997,0,0,0.073997,0.073997,0,1,1,1
6362,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.070349,0,0.070349,0,0.070349,0,0,0.070349,0.070349,0,1,1,1
6363,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.097447,0,0.097447,0,0.097447,0,0,0.097447,0.097447,0,1,1,1
6364,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.115685,0,0.115685,0,0.115685,0,0,0.115685,0.115685,0,1,1,1
6365,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.087546,0,0.087546,0,0.087546,0,0,0.087546,0.087546,0,1,1,1
6366,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.08963,0,0.08963,0,0.08963,0,0,0.08963,0.08963,0,1,1,1
6367,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001998,0.09432,0.001998,0.09432,0.001998,0.09432,0.001998,0.001998,0.09432,0.09432,0.001998,1,1,1
6368,1,1,1,1,1,1,1,1,1,1,1,1,1,0.04395,0.079208,0.04395,0.079208,0.04395,0.079208,0.04395,0.04395,0.079208,0.079208,0.04395,1,1,1
6369,1,1,1,1,1,1,1,1,1,1,1,1,1,0.094178,0.079208,0.094178,0.079208,0.094178,0.079208,0.094178,0.094178,0.079208,0.079208,0.094178,1,1,1
6370,1,1,1,1,1,1,1,1,1,1,1,1,1,0.103881,0.046378,0.103881,0.046378,0.103881,0.046378,0.103881,0.103881,0.046378,0.046378,0.103881,1,1,1
6371,1,1,1,1,1,1,1,1,1,1,1,1,1,0.253139,0.029703,0.253139,0.029703,0.253139,0.029703,0.253139,0.253139,0.029703,0.029703,0.253139,1,1,1
6372,1,1,1,1,1,1,1,1,1,1,1,1,1,0.148973,0.031266,0.148973,0.031266,0.148973,0.031266,0.148973,0.148973,0.031266,0.031266,0.148973,1,1,1
6373,1,1,1,1,1,1,1,1,1,1,1,1,1,0.368436,0.036998,0.368436,0.036998,0.368436,0.036998,0.368436,0.368436,0.036998,0.036998,0.368436,1,1,1
6374,1,1,1,1,1,1,1,1,1,1,1,1,1,0.516267,0.039083,0.516267,0.039083,0.516267,0.039083,0.516267,0.516267,0.039083,0.039083,0.516267,1,1,1
6375,1,1,1,1,1,1,1,1,1,1,1,1,1,0.518836,0.036998,0.518836,0.036998,0.518836,0.036998,0.518836,0.518836,0.036998,0.036998,0.518836,1,1,1
6376,1,1,1,1,1,1,1,1,1,1,1,1,1,0.462043,0.030224,0.462043,0.030224,0.462043,0.030224,0.462043,0.462043,0.030224,0.030224,0.462043,1,1,1
6377,1,1,1,1,1,1,1,1,1,1,1,1,1,0.287386,0.031266,0.287386,0.031266,0.287386,0.031266,0.287386,0.287386,0.031266,0.031266,0.287386,1,1,1
6378,1,1,1,1,1,1,1,1,1,1,1,1,1,0.096747,0.045857,0.096747,0.045857,0.096747,0.045857,0.096747,0.096747,0.045857,0.045857,0.096747,1,1,1
6379,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.055758,0,0.055758,0,0.055758,0,0,0.055758,0.055758,0,1,1,1
6380,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.071912,0,0.071912,0,0.071912,0,0,0.071912,0.071912,0,1,1,1
6381,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.064096,0,0.064096,0,0.064096,0,0,0.064096,0.064096,0,1,1,1
6382,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.056279,0,0.056279,0,0.056279,0,0,0.056279,0.056279,0,1,1,1
6383,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.086503,0,0.086503,0,0.086503,0,0,0.086503,0.086503,0,1,1,1
6384,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.120375,0,0.120375,0,0.120375,0,0,0.120375,0.120375,0,1,1,1
6385,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.140177,0,0.140177,0,0.140177,0,0,0.140177,0.140177,0,1,1,1
6386,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.123502,0,0.123502,0,0.123502,0,0,0.123502,0.123502,0,1,1,1
6387,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.093799,0,0.093799,0,0.093799,0,0,0.093799,0.093799,0,1,1,1
6388,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.055758,0,0.055758,0,0.055758,0,0,0.055758,0.055758,0,1,1,1
6389,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.046899,0,0.046899,0,0.046899,0,0,0.046899,0.046899,0,1,1,1
6390,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.049505,0,0.049505,0,0.049505,0,0,0.049505,0.049505,0,1,1,1
6391,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.047421,0,0.047421,0,0.047421,0,0,0.047421,0.047421,0,1,1,1
6392,1,1,1,1,1,1,1,1,1,1,1,1,1,0.185502,0.028661,0.185502,0.028661,0.185502,0.028661,0.185502,0.185502,0.028661,0.028661,0.185502,1,1,1
6393,1,1,1,1,1,1,1,1,1,1,1,1,1,0.374715,0.021886,0.374715,0.021886,0.374715,0.021886,0.374715,0.374715,0.021886,0.021886,0.374715,1,1,1
6394,1,1,1,1,1,1,1,1,1,1,1,1,1,0.538242,0.016154,0.538242,0.016154,0.538242,0.016154,0.538242,0.538242,0.016154,0.016154,0.538242,1,1,1
6395,1,1,1,1,1,1,1,1,1,1,1,1,1,0.661815,0.013028,0.661815,0.013028,0.661815,0.013028,0.661815,0.661815,0.013028,0.013028,0.661815,1,1,1
6396,1,1,1,1,1,1,1,1,1,1,1,1,1,0.733447,0.017196,0.733447,0.017196,0.733447,0.017196,0.733447,0.733447,0.017196,0.017196,0.733447,1,1,1
6397,1,1,1,1,1,1,1,1,1,1,1,1,1,0.741438,0.022929,0.741438,0.022929,0.741438,0.022929,0.741438,0.741438,0.022929,0.022929,0.741438,1,1,1
6398,1,1,1,1,1,1,1,1,1,1,1,1,1,0.648973,0.029182,0.648973,0.029182,0.648973,0.029182,0.648973,0.648973,0.029182,0.029182,0.648973,1,1,1
6399,1,1,1,1,1,1,1,1,1,1,1,1,1,0.593893,0.026576,0.593893,0.026576,0.593893,0.026576,0.593893,0.593893,0.026576,0.026576,0.593893,1,1,1
6400,1,1,1,1,1,1,1,1,1,1,1,1,1,0.427226,0.029703,0.427226,0.029703,0.427226,0.029703,0.427226,0.427226,0.029703,0.029703,0.427226,1,1,1
6401,1,1,1,1,1,1,1,1,1,1,1,1,1,0.261416,0.029182,0.261416,0.029182,0.261416,0.029182,0.261416,0.261416,0.029182,0.029182,0.261416,1,1,1
6402,1,1,1,1,1,1,1,1,1,1,1,1,1,0.061929,0.047421,0.061929,0.047421,0.061929,0.047421,0.061929,0.061929,0.047421,0.047421,0.061929,1,1,1
6403,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.054195,0,0.054195,0,0.054195,0,0,0.054195,0.054195,0,1,1,1
6404,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.049505,0,0.049505,0,0.049505,0,0,0.049505,0.049505,0,1,1,1
6405,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.077645,0,0.077645,0,0.077645,0,0,0.077645,0.077645,0,1,1,1
6406,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.085461,0,0.085461,0,0.085461,0,0,0.085461,0.085461,0,1,1,1
6407,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.040646,0,0.040646,0,0.040646,0,0,0.040646,0.040646,0,1,1,1
6408,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.029703,0,0.029703,0,0.029703,0,0,0.029703,0.029703,0,1,1,1
6409,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.067223,0,0.067223,0,0.067223,0,0,0.067223,0.067223,0,1,1,1
6410,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.073476,0,0.073476,0,0.073476,0,0,0.073476,0.073476,0,1,1,1
6411,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.076081,0,0.076081,0,0.076081,0,0,0.076081,0.076081,0,1,1,1
6412,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.088067,0,0.088067,0,0.088067,0,0,0.088067,0.088067,0,1,1,1
6413,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.114643,0,0.114643,0,0.114643,0,0,0.114643,0.114643,0,1,1,1
6414,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.129234,0,0.129234,0,0.129234,0,0,0.129234,0.129234,0,1,1,1
6415,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.114643,0,0.114643,0,0.114643,0,0,0.114643,0.114643,0,1,1,1
6416,1,1,1,1,1,1,1,1,1,1,1,1,1,0.175228,0.059927,0.175228,0.059927,0.175228,0.059927,0.175228,0.175228,0.059927,0.059927,0.175228,1,1,1
6417,1,1,1,1,1,1,1,1,1,1,1,1,1,0.370434,0.044294,0.370434,0.044294,0.370434,0.044294,0.370434,0.370434,0.044294,0.044294,0.370434,1,1,1
6418,1,1,1,1,1,1,1,1,1,1,1,1,1,0.53339,0.056279,0.53339,0.056279,0.53339,0.056279,0.53339,0.53339,0.056279,0.056279,0.53339,1,1,1
6419,1,1,1,1,1,1,1,1,1,1,1,1,1,0.659532,0.051589,0.659532,0.051589,0.659532,0.051589,0.659532,0.659532,0.051589,0.051589,0.659532,1,1,1
6420,1,1,1,1,1,1,1,1,1,1,1,1,1,0.730308,0.039604,0.730308,0.039604,0.730308,0.039604,0.730308,0.730308,0.039604,0.039604,0.730308,1,1,1
6421,1,1,1,1,1,1,1,1,1,1,1,1,1,0.74258,0.035956,0.74258,0.035956,0.74258,0.035956,0.74258,0.74258,0.035956,0.035956,0.74258,1,1,1
6422,1,1,1,1,1,1,1,1,1,1,1,1,1,0.694064,0.034914,0.694064,0.034914,0.694064,0.034914,0.694064,0.694064,0.034914,0.034914,0.694064,1,1,1
6423,1,1,1,1,1,1,1,1,1,1,1,1,1,0.590468,0.041167,0.590468,0.041167,0.590468,0.041167,0.590468,0.590468,0.041167,0.041167,0.590468,1,1,1
6424,1,1,1,1,1,1,1,1,1,1,1,1,1,0.442352,0.045857,0.442352,0.045857,0.442352,0.045857,0.442352,0.442352,0.045857,0.045857,0.442352,1,1,1
6425,1,1,1,1,1,1,1,1,1,1,1,1,1,0.265982,0.039604,0.265982,0.039604,0.265982,0.039604,0.265982,0.265982,0.039604,0.039604,0.265982,1,1,1
6426,1,1,1,1,1,1,1,1,1,1,1,1,1,0.083048,0.052632,0.083048,0.052632,0.083048,0.052632,0.083048,0.083048,0.052632,0.052632,0.083048,1,1,1
6427,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.092757,0,0.092757,0,0.092757,0,0,0.092757,0.092757,0,1,1,1
6428,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.140698,0,0.140698,0,0.140698,0,0,0.140698,0.140698,0,1,1,1
6429,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.109953,0,0.109953,0,0.109953,0,0,0.109953,0.109953,0,1,1,1
6430,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.129755,0,0.129755,0,0.129755,0,0,0.129755,0.129755,0,1,1,1
6431,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.104742,0,0.104742,0,0.104742,0,0,0.104742,0.104742,0,1,1,1
6432,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.116206,0,0.116206,0,0.116206,0,0,0.116206,0.116206,0,1,1,1
6433,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.107869,0,0.107869,0,0.107869,0,0,0.107869,0.107869,0,1,1,1
6434,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.1037,0,0.1037,0,0.1037,0,0,0.1037,0.1037,0,1,1,1
6435,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.107348,0,0.107348,0,0.107348,0,0,0.107348,0.107348,0,1,1,1
6436,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.092236,0,0.092236,0,0.092236,0,0,0.092236,0.092236,0,1,1,1
6437,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.086503,0,0.086503,0,0.086503,0,0,0.086503,0.086503,0,1,1,1
6438,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.093799,0,0.093799,0,0.093799,0,0,0.093799,0.093799,0,1,1,1
6439,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.071912,0,0.071912,0,0.071912,0,0,0.071912,0.071912,0,1,1,1
6440,1,1,1,1,1,1,1,1,1,1,1,1,1,0.176941,0.027619,0.176941,0.027619,0.176941,0.027619,0.176941,0.176941,0.027619,0.027619,0.176941,1,1,1
6441,1,1,1,1,1,1,1,1,1,1,1,1,1,0.366153,0.016154,0.366153,0.016154,0.366153,0.016154,0.366153,0.366153,0.016154,0.016154,0.366153,1,1,1
6442,1,1,1,1,1,1,1,1,1,1,1,1,1,0.531393,0.024492,0.531393,0.024492,0.531393,0.024492,0.531393,0.531393,0.024492,0.024492,0.531393,1,1,1
6443,1,1,1,1,1,1,1,1,1,1,1,1,1,0.649829,0.031787,0.649829,0.031787,0.649829,0.031787,0.649829,0.649829,0.031787,0.031787,0.649829,1,1,1
6444,1,1,1,1,1,1,1,1,1,1,1,1,1,0.72089,0.032308,0.72089,0.032308,0.72089,0.032308,0.72089,0.72089,0.032308,0.032308,0.72089,1,1,1
6445,1,1,1,1,1,1,1,1,1,1,1,1,1,0.732021,0.034914,0.732021,0.034914,0.732021,0.034914,0.732021,0.732021,0.034914,0.034914,0.732021,1,1,1
6446,1,1,1,1,1,1,1,1,1,1,1,1,1,0.679509,0.043252,0.679509,0.043252,0.679509,0.043252,0.679509,0.679509,0.043252,0.043252,0.679509,1,1,1
6447,1,1,1,1,1,1,1,1,1,1,1,1,1,0.585046,0.048463,0.585046,0.048463,0.585046,0.048463,0.585046,0.585046,0.048463,0.048463,0.585046,1,1,1
6448,1,1,1,1,1,1,1,1,1,1,1,1,1,0.436073,0.046378,0.436073,0.046378,0.436073,0.046378,0.436073,0.436073,0.046378,0.046378,0.436073,1,1,1
6449,1,1,1,1,1,1,1,1,1,1,1,1,1,0.259703,0.056279,0.259703,0.056279,0.259703,0.056279,0.259703,0.259703,0.056279,0.056279,0.259703,1,1,1
6450,1,1,1,1,1,1,1,1,1,1,1,1,1,0.079053,0.080771,0.079053,0.080771,0.079053,0.080771,0.079053,0.079053,0.080771,0.080771,0.079053,1,1,1
6451,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.124544,0,0.124544,0,0.124544,0,0,0.124544,0.124544,0,1,1,1
6452,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.133924,0,0.133924,0,0.133924,0,0,0.133924,0.133924,0,1,1,1
6453,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.145909,0,0.145909,0,0.145909,0,0,0.145909,0.145909,0,1,1,1
6454,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.109953,0,0.109953,0,0.109953,0,0,0.109953,0.109953,0,1,1,1
6455,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.107348,0,0.107348,0,0.107348,0,0,0.107348,0.107348,0,1,1,1
6456,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.125586,0,0.125586,0,0.125586,0,0,0.125586,0.125586,0,1,1,1
6457,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.127671,0,0.127671,0,0.127671,0,0,0.127671,0.127671,0,1,1,1
6458,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.118291,0,0.118291,0,0.118291,0,0,0.118291,0.118291,0,1,1,1
6459,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.128713,0,0.128713,0,0.128713,0,0,0.128713,0.128713,0,1,1,1
6460,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.112559,0,0.112559,0,0.112559,0,0,0.112559,0.112559,0,1,1,1
6461,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.10839,0,0.10839,0,0.10839,0,0,0.10839,0.10839,0,1,1,1
6462,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.112038,0,0.112038,0,0.112038,0,0,0.112038,0.112038,0,1,1,1
6463,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.119333,0,0.119333,0,0.119333,0,0,0.119333,0.119333,0,1,1,1
6464,1,1,1,1,1,1,1,1,1,1,1,1,1,0.166096,0.083377,0.166096,0.083377,0.166096,0.083377,0.166096,0.166096,0.083377,0.083377,0.166096,1,1,1
6465,1,1,1,1,1,1,1,1,1,1,1,1,1,0.361872,0.072955,0.361872,0.072955,0.361872,0.072955,0.361872,0.361872,0.072955,0.072955,0.361872,1,1,1
6466,1,1,1,1,1,1,1,1,1,1,1,1,1,0.527112,0.057843,0.527112,0.057843,0.527112,0.057843,0.527112,0.527112,0.057843,0.057843,0.527112,1,1,1
6467,1,1,1,1,1,1,1,1,1,1,1,1,1,0.648973,0.067223,0.648973,0.067223,0.648973,0.067223,0.648973,0.648973,0.067223,0.067223,0.648973,1,1,1
6468,1,1,1,1,1,1,1,1,1,1,1,1,1,0.720034,0.085982,0.720034,0.085982,0.720034,0.085982,0.720034,0.720034,0.085982,0.085982,0.720034,1,1,1
6469,1,1,1,1,1,1,1,1,1,1,1,1,1,0.730879,0.09901,0.730879,0.09901,0.730879,0.09901,0.730879,0.730879,0.09901,0.09901,0.730879,1,1,1
6470,1,1,1,1,1,1,1,1,1,1,1,1,1,0.673516,0.1037,0.673516,0.1037,0.673516,0.1037,0.673516,0.673516,0.1037,0.1037,0.673516,1,1,1
6471,1,1,1,1,1,1,1,1,1,1,1,1,1,0.574201,0.08494,0.574201,0.08494,0.574201,0.08494,0.574201,0.574201,0.08494,0.08494,0.574201,1,1,1
6472,1,1,1,1,1,1,1,1,1,1,1,1,1,0.43008,0.069307,0.43008,0.069307,0.43008,0.069307,0.43008,0.43008,0.069307,0.069307,0.43008,1,1,1
6473,1,1,1,1,1,1,1,1,1,1,1,1,1,0.25371,0.071391,0.25371,0.071391,0.25371,0.071391,0.25371,0.25371,0.071391,0.071391,0.25371,1,1,1
6474,1,1,1,1,1,1,1,1,1,1,1,1,1,0.071918,0.149557,0.071918,0.149557,0.071918,0.149557,0.071918,0.071918,0.149557,0.149557,0.071918,1,1,1
6475,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.185513,0,0.185513,0,0.185513,0,0,0.185513,0.185513,0,1,1,1
6476,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.274622,0,0.274622,0,0.274622,0,0,0.274622,0.274622,0,1,1,1
6477,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.345492,0,0.345492,0,0.345492,0,0,0.345492,0.345492,0,1,1,1
6478,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.303804,0,0.303804,0,0.303804,0,0,0.303804,0.303804,0,1,1,1
6479,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.310578,0,0.310578,0,0.310578,0,0,0.310578,0.310578,0,1,1,1
6480,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.346535,0,0.346535,0,0.346535,0,0,0.346535,0.346535,0,1,1,1
6481,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.344971,0,0.344971,0,0.344971,0,0,0.344971,0.344971,0,1,1,1
6482,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.289734,0,0.289734,0,0.289734,0,0,0.289734,0.289734,0,1,1,1
