Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8
,,,,,,,,3426,13284.1035,9564.55452,23.9113863,239.113863,5579.32347,191.2910904,2630.252493,21.2545656
,,,,,,,,3427,12072.0969,8691.909768,21.72977442,217.2977442,5070.280698,173.8381954,2390.275186,19.31535504
,,,,,,,,3428,10730.38418,7725.876606,19.31469152,193.1469152,4506.761354,154.5175321,2124.616067,17.16861468
,,,,,,,,3429,9466.078125,6815.57625,17.03894063,170.3894063,3975.752813,136.311525,1874.283469,15.145725
,,,,,,,,3430,8244.079625,5935.73733,14.83934333,148.3934333,3462.513443,118.7147466,1632.327766,13.1905274
,,,,,,,,3431,7103.1929,5114.298888,12.78574722,127.8574722,2983.341018,102.2859778,1406.432194,11.36510864
,,,,,,,,3432,6114.73555,4402.609596,11.00652399,110.0652399,2568.188931,88.05219192,1210.717639,9.78357688
,,,,,,,,3433,5426.8766,3907.351152,9.76837788,97.6837788,2279.288172,78.14702304,1074.521567,8.68300256
,,,,,,,,3434,5068.09885,3649.031172,9.12257793,91.2257793,2128.601517,72.98062344,1003.483572,8.10895816
,,,,,,,,3435,5075.2805,3654.20196,9.1355049,91.355049,2131.61781,73.0840392,1004.905539,8.1204488
,,,,,,,,3436,5494.813,3956.26536,9.8906634,98.906634,2307.82146,79.1253072,1087.972974,8.7917008
,,,,,,,,3437,6494.894875,4676.32431,11.69081078,116.9081078,2727.855848,93.5264862,1285.989185,10.3918318
,,,,,,,,3438,7800.99045,5616.713124,14.04178281,140.4178281,3276.415989,112.3342625,1544.596109,12.48158472
,,,,,,,,3439,9092.7293,6546.765096,16.36691274,163.6691274,3818.946306,130.9353019,1800.360401,14.54836688
,,,,,,,,3440,10198.53285,7342.943652,18.35735913,183.5735913,4283.383797,146.858873,2019.309504,16.31765256
,,,,,,,,3441,11196.67103,8061.603138,20.15400785,201.5400785,4702.601831,161.2320628,2216.940863,17.91467364
,,,,,,,,3442,12082.06298,8699.085342,21.74771336,217.4771336,5074.46645,173.9817068,2392.248469,19.33130076
,,,,,,,,3443,12816.01265,9227.529108,23.06882277,230.6882277,5382.725313,184.5505822,2537.570505,20.50562024
,,,,,,,,3444,13461.54335,9692.311212,24.23077803,242.3077803,5653.848207,193.8462242,2665.385583,21.53846936
,,,,,,,,3445,14256.62795,10264.77212,25.66193031,256.6193031,5987.783739,205.2954425,2822.812334,22.81060472
,,,,,,,,3446,15236.20978,10970.07104,27.4251776,274.251776,6399.208106,219.4014208,3016.769535,24.37793564
,,,,,,,,3447,15925.68408,11466.49253,28.66623134,286.6623134,6688.787312,229.3298507,3153.285447,25.48109452
,,,,,,,,3448,16184.46328,11652.81356,29.1320339,291.320339,6797.474576,233.0562712,3204.523728,25.89514124
,,,,,,,,3449,15982.86485,11507.66269,28.76915673,287.6915673,6712.803237,230.1532538,3164.60724,25.57258376
,,,,,,,,3450,15115.13328,10882.89596,27.2072399,272.072399,6348.355976,217.6579192,2992.796388,24.18421324
,,,,,,,,3451,13717.45378,9876.566718,24.6914168,246.914168,5761.330586,197.5313344,2716.055847,21.94792604
,,,,,,,,3452,12147.42725,8746.14762,21.86536905,218.6536905,5101.919445,174.9229524,2405.190596,19.4358836
,,,,,,,,3453,10659.4545,7674.80724,19.1870181,191.870181,4476.97089,153.4961448,2110.571991,17.0551272
,,,,,,,,3454,9272.026125,6675.85881,16.68964703,166.8964703,3894.250973,133.5171762,1835.861173,14.8352418
,,,,,,,,3455,7907.32675,5693.27526,14.23318815,142.3318815,3321.077235,113.8655052,1565.650697,12.6517228
,,,,,,,,3456,6780.775225,4882.158162,12.20539541,122.0539541,2847.925595,97.64316324,1342.593495,10.84924036
,,,,,,,,3457,5947.735,4282.3692,10.705923,107.05923,2498.0487,85.647384,1177.65153,9.516376
,,,,,,,,3458,5541.809625,3990.10293,9.975257325,99.75257325,2327.560043,79.8020586,1097.278306,8.8668954
,,,,,,,,3459,5543.2889,3991.168008,9.97792002,99.7792002,2328.181338,79.82336016,1097.571202,8.86926224
,,,,,,,,3460,6005.8219,4324.191768,10.81047942,108.1047942,2522.445198,86.48383536,1189.152736,9.60931504
,,,,,,,,3461,7103.394175,5114.443806,12.78610952,127.8610952,2983.425554,102.2888761,1406.472047,11.36543068
,,,,,,,,3462,8478.514125,6104.53017,15.26132543,152.6132543,3560.975933,122.0906034,1678.745797,13.5656226
,,,,,,,,3463,9865.621275,7103.247318,17.7581183,177.581183,4143.560936,142.0649464,1953.393012,15.78499404
,,,,,,,,3464,11073.43655,7972.874316,19.93218579,199.3218579,4650.843351,159.4574863,2192.540437,17.71749848
,,,,,,,,3465,12136.71595,8738.435484,21.84608871,218.4608871,5097.420699,174.7687097,2403.069758,19.41874552
,,,,,,,,3466,13034.58643,9384.902226,23.46225557,234.6225557,5474.526299,187.6980445,2580.848112,20.85533828
,,,,,,,,3467,13763.21503,9909.514818,24.77378705,247.7378705,5780.550311,198.1902964,2725.116575,22.02114404
,,,,,,,,3468,14369.61855,10346.12536,25.86531339,258.6531339,6035.239791,206.9225071,2845.184473,22.99138968
,,,,,,,,3469,15168.372,10921.22784,27.3030696,273.030696,6370.71624,218.4245568,3003.337656,24.2693952
,,,,,,,,3470,16052.51235,11557.80889,28.89452223,288.9452223,6742.055187,231.1561778,3178.397445,25.68401976
,,,,,,,,3471,16692.59075,12018.66534,30.04666335,300.4666335,7010.888115,240.3733068,3305.132969,26.7081452
,,,,,,,,3472,16858.99758,12138.47825,30.34619564,303.4619564,7080.778982,242.7695651,3338.08152,26.97439612
,,,,,,,,3473,16519.1901,11893.81687,29.73454218,297.3454218,6938.059842,237.8763374,3270.79964,26.43070416
,,,,,,,,3474,15557.01985,11201.05429,28.00263573,280.0263573,6533.948337,224.0210858,3080.28993,24.89123176
,,,,,,,,3475,14047.98425,10114.54866,25.28637165,252.8637165,5900.153385,202.2909732,2781.500882,22.4767748
,,,,,,,,3476,12401.89685,8929.365732,22.32341433,223.2341433,5208.796677,178.5873146,2455.575576,19.84303496
,,,,,,,,3477,10851.32508,7812.954054,19.53238514,195.3238514,4557.556532,156.2590811,2148.562365,17.36212012
,,,,,,,,3478,9363.107825,6741.437634,16.85359409,168.5359409,3932.505287,134.8287527,1853.895349,14.98097252
,,,,,,,,3479,7927.061125,5707.48401,14.26871003,142.6871003,3329.365673,114.1496802,1569.558103,12.6832978
,,,,,,,,3480,6758.448025,4866.082578,12.16520645,121.6520645,2838.548171,97.32165156,1338.172709,10.81351684
,,,,,,,,3481,6017.323875,4332.47319,10.83118298,108.3118298,2527.276028,86.6494638,1191.430127,9.6277182
,,,,,,,,3482,5564.2843,4006.284696,10.01571174,100.1571174,2336.999406,80.12569392,1101.728291,8.90285488
,,,,,,,,3483,5535.31855,3985.429356,9.96357339,99.6357339,2324.833791,79.70858712,1095.993073,8.85650968
,,,,,,,,3484,6021.232425,4335.287346,10.83821837,108.3821837,2528.917619,86.70574692,1192.20402,9.63397188
,,,,,,,,3485,7056.54045,5080.709124,12.70177281,127.0177281,2963.746989,101.6141825,1397.195009,11.29046472
,,,,,,,,3486,8409.362675,6054.741126,15.13685282,151.3685282,3531.932324,121.0948225,1665.05381,13.45498028
,,,,,,,,3487,9811.608325,7064.357994,17.66089499,176.6089499,4120.875497,141.2871599,1942.698448,15.69857332
,,,,,,,,3488,11022.9317,7936.510824,19.84127706,198.4127706,4629.631314,158.7302165,2182.540477,17.63669072
,,,,,,,,3489,12052.3425,8677.6866,21.6942165,216.942165,5061.98385,173.553732,2386.363815,19.283748
,,,,,,,,3490,12958.47933,9330.105114,23.32526279,233.2526279,5442.561317,186.6021023,2565.778906,20.73356692
,,,,,,,,3491,13690.82035,9857.390652,24.64347663,246.4347663,5750.144547,197.147813,2710.782429,21.90531256
,,,,,,,,3492,14307.74755,10301.57824,25.75394559,257.5394559,6009.253971,206.0315647,2832.934015,22.89239608
,,,,,,,,3493,15061.38705,10844.19868,27.11049669,271.1049669,6325.782561,216.8839735,2982.154636,24.09821928
,,,,,,,,3494,15983.58848,11508.1837,28.77045926,287.7045926,6713.10716,230.163674,3164.750518,25.57374156
,,,,,,,,3495,16556.23823,11920.49152,29.80122881,298.0122881,6953.620055,238.4098304,3278.135169,26.48998116
,,,,,,,,3496,16737.84235,12051.24649,30.12811623,301.2811623,7029.893787,241.0249298,3314.092785,26.78054776
,,,,,,,,3497,16397.68103,11806.33034,29.51582585,295.1582585,6887.026031,236.1266068,3246.740843,26.23628964
,,,,,,,,3498,15439.2706,11116.27483,27.79068708,277.9068708,6484.493652,222.3254966,3056.975579,24.70283296
,,,,,,,,3499,13949.56753,10043.68862,25.10922155,251.0922155,5858.818361,200.8737724,2762.01437,22.31930804
,,,,,,,,3500,12276.52445,8839.097604,22.09774401,220.9774401,5156.140269,176.7819521,2430.751841,19.64243912
,,,,,,,,3501,10758.61288,7746.20127,19.36550318,193.6550318,4518.617408,154.9240254,2130.205349,17.2137806
,,,,,,,,3502,9262.2937,6668.851464,16.67212866,166.7212866,3890.163354,133.3770293,1833.934153,14.81966992
,,,,,,,,3503,7883.3497,5676.011784,14.19002946,141.9002946,3311.006874,113.5202357,1560.903241,12.61335952
,,,,,,,,3504,6737.7826,4851.203472,12.12800868,121.2800868,2829.868692,97.02406944,1334.080955,10.78045216
,,,,,,,,3505,5828.144775,4196.264238,10.4906606,104.906606,2447.820806,83.92528476,1153.972665,9.32503164
,,,,,,,,3506,5363.0585,3861.40212,9.6535053,96.535053,2252.48457,77.2280424,1061.885583,8.5808936
,,,,,,,,3507,5302.514125,3817.81017,9.544525425,95.44525425,2227.055933,76.3562034,1049.897797,8.4840226
,,,,,,,,3508,5778.2273,4160.323656,10.40080914,104.0080914,2426.855466,83.20647312,1144.089005,9.24516368
,,,,,,,,3509,6829.925875,4917.54663,12.29386658,122.9386658,2868.568868,98.3509326,1352.325323,10.9278814
,,,,,,,,3510,8221.577475,5919.535782,14.79883946,147.9883946,3453.06254,118.3907156,1627.87234,13.15452396
,,,,,,,,3511,9621.588825,6927.543954,17.31885989,173.1885989,4041.067307,138.5508791,1905.074587,15.39454212
,,,,,,,,3512,10846.81383,7809.705954,19.52426489,195.2426489,4555.661807,156.1941191,2147.669137,17.35490212
,,,,,,,,3513,11916.18913,8579.65617,21.44914043,214.4914043,5004.799433,171.5931234,2359.405447,19.0659026
,,,,,,,,3514,12879.76423,9273.430242,23.18357561,231.8357561,5409.500975,185.4686048,2550.193317,20.60762276
,,,,,,,,3515,13637.15433,9818.751114,24.54687779,245.4687779,5727.604817,196.3750223,2700.156556,21.81944692
,,,,,,,,3516,14291.00235,10289.52169,25.72380423,257.2380423,6002.220987,205.7904338,2829.618465,22.86560376
,,,,,,,,3517,15092.11988,10866.32631,27.16581578,271.6581578,6338.690348,217.3265262,2988.239735,24.1473918
,,,,,,,,3518,15990.31493,11513.02675,28.78256687,287.8256687,6715.932269,230.2605349,3166.082355,25.58450388
,,,,,,,,3519,16572.84088,11932.44543,29.83111358,298.3111358,6960.593168,238.6489086,3281.422493,26.5165454
,,,,,,,,3520,16736.12225,12050.00802,30.12502005,301.2502005,7029.171345,241.0001604,3313.752206,26.7777956
,,,,,,,,3521,16369.66578,11786.15936,29.4653984,294.653984,6875.259626,235.7231872,3241.193823,26.19146524
,,,,,,,,3522,15390.09153,11080.8659,27.70216475,277.0216475,6463.838441,221.617318,3047.238122,24.62414644
,,,,,,,,3523,13850.32808,9972.236214,24.93059054,249.3059054,5817.137792,199.4447243,2742.364959,22.16052492
,,,,,,,,3524,12185.33898,8773.444062,21.93361016,219.3361016,5117.84237,175.4688812,2412.697117,19.49654236
,,,,,,,,3525,10617.60323,7644.674322,19.11168581,191.1168581,4459.393355,152.8934864,2102.285439,16.98816516
,,,,,,,,3526,9139.47135,6580.419372,16.45104843,164.5104843,3838.577967,131.6083874,1809.615327,14.62315416
,,,,,,,,3527,7751.853625,5581.33461,13.95333653,139.5333653,3255.778523,111.6266922,1534.867018,12.4029658
,,,,,,,,3528,6403.95595,4610.848284,11.52712071,115.2712071,2689.661499,92.21696568,1267.983278,10.24632952
,,,,,,,,3529,5437.066625,3914.68797,9.786719925,97.86719925,2283.567983,78.2937594,1076.539192,8.6993066
,,,,,,,,3530,4832.24985,3479.219892,8.69804973,86.9804973,2029.544937,69.58439784,956.7854703,7.73159976
,,,,,,,,3531,4728.4547,3404.487384,8.51121846,85.1121846,1985.950974,68.08974768,936.2340306,7.56552752
,,,,,,,,3532,5173.22605,3724.722756,9.31180689,93.1180689,2172.754941,74.49445512,1024.298758,8.27716168
,,,,,,,,3533,6240.826375,4493.39499,11.23348748,112.3348748,2621.147078,89.8678998,1235.683622,9.9853222
,,,,,,,,3534,7705.7086,5548.110192,13.87027548,138.7027548,3236.397612,110.9622038,1525.730303,12.32913376
,,,,,,,,3535,9206.435025,6628.633218,16.57158305,165.7158305,3866.702711,132.5726644,1822.874135,14.73029604
,,,,,,,,3536,10507.9514,7565.725008,18.91431252,189.1431252,4413.339588,151.3145002,2080.574377,16.81272224
,,,,,,,,3537,11693.99183,8419.674114,21.04918529,210.4918529,4911.476567,168.3934823,2315.410381,18.71038692
,,,,,,,,3538,12780.8677,9202.224744,23.00556186,230.0556186,5367.964434,184.0444949,2530.611805,20.44938832
,,,,,,,,3539,13638.59848,9819.790902,24.54947726,245.4947726,5728.21136,196.395818,2700.442498,21.82175756
,,,,,,,,3540,14434.8135,10393.06572,25.9826643,259.826643,6062.62167,207.8613144,2858.093073,23.0957016
,,,,,,,,3541,15367.78495,11064.80516,27.66201291,276.6201291,6454.469679,221.2961033,3042.82142,24.58845592
,,,,,,,,3542,16433.07555,11831.8144,29.57953599,295.7953599,6901.891731,236.6362879,3253.748959,26.29292088
,,,,,,,,3543,17178.28313,12368.36385,30.92090963,309.2090963,7214.878913,247.367277,3401.300059,27.485253
,,,,,,,,3544,17405.5328,12531.98362,31.32995904,313.2995904,7310.323776,250.6396723,3446.295494,27.84885248
,,,,,,,,3545,17167.20983,12360.39107,30.90097769,309.0097769,7210.228127,247.2078215,3399.107545,27.46753572
,,,,,,,,3546,16172.54635,11644.23337,29.11058343,291.1058343,6792.469467,232.8846674,3202.164177,25.87607416
,,,,,,,,3547,14618.35413,10525.21497,26.31303743,263.1303743,6139.708733,210.5042994,2894.434117,23.3893666
,,,,,,,,3548,12861.91053,9260.575578,23.15143895,231.5143895,5402.002421,185.2115116,2546.658284,20.57905684
,,,,,,,,3549,11119.53798,8006.067342,20.01516836,200.1516836,4670.20595,160.1213468,2201.668519,17.79126076
,,,,,,,,3550,9384.39655,6756.765516,16.89191379,168.9191379,3941.446551,135.1353103,1858.110517,15.01503448
,,,,,,,,3551,7792.4019,5610.529368,14.02632342,140.2632342,3272.808798,112.2105874,1542.895576,12.46784304
,,,,,,,,3552,6363.15045,4581.468324,11.45367081,114.5367081,2672.523189,91.62936648,1259.903789,10.18104072
,,,,,,,,3553,5355.71075,3856.11174,9.64027935,96.4027935,2249.398515,77.1222348,1060.430729,8.5691372
,,,,,,,,3554,4737.413175,3410.937486,8.527343715,85.27343715,1989.713534,68.21874972,938.0078087,7.57986108
,,,,,,,,3555,4575.698525,3294.502938,8.236257345,82.36257345,1921.793381,65.89005876,905.988308,7.32111764
,,,,,,,,3556,4984.67405,3588.965316,8.97241329,89.7241329,2093.563101,71.77930632,986.9654619,7.97547848
,,,,,,,,3557,5956.829525,4288.917258,10.72229315,107.2229315,2501.868401,85.77834516,1179.452246,9.53092724
,,,,,,,,3558,7322.9146,5272.498512,13.18124628,131.8124628,3075.624132,105.4499702,1449.937091,11.71666336
,,,,,,,,3559,8756.129825,6304.413474,15.76103369,157.6103369,3677.574527,126.0882695,1733.713705,14.00980772
,,,,,,,,3560,9994.98315,7196.387868,17.99096967,179.9096967,4197.892923,143.9277574,1979.006664,15.99197304
,,,,,,,,3561,11128.8191,8012.749752,20.03187438,200.3187438,4674.104022,160.254995,2203.506182,17.80611056
,,,,,,,,3562,12205.55775,8788.00158,21.97000395,219.7000395,5126.334255,175.7600316,2416.700435,19.5288924
,,,,,,,,3563,13101.55608,9433.120374,23.58280094,235.8280094,5502.653552,188.6624075,2594.108103,20.96248972
,,,,,,,,3564,13919.55665,10022.08079,25.05520197,250.5520197,5846.213793,200.4416158,2756.072217,22.27129064
,,,,,,,,3565,14836.61728,10682.36444,26.7059111,267.059111,6231.379256,213.6472888,2937.65022,23.73858764
,,,,,,,,3566,16026.2966,11538.93355,28.84733388,288.4733388,6731.044572,230.778671,3173.206727,25.64207456
,,,,,,,,3567,16813.26948,12105.55402,30.26388506,302.6388506,7061.57318,242.1110804,3329.027356,26.90123116
,,,,,,,,3568,17212.4143,12392.9383,30.98234574,309.8234574,7229.214006,247.8587659,3408.058031,27.53986288
,,,,,,,,3569,17070.18548,12290.53354,30.72633386,307.2633386,7169.4779,245.8106708,3379.896724,27.31229676
,,,,,,,,3570,16242.35568,11694.49609,29.23624022,292.3624022,6821.789384,233.8899217,3215.986424,25.98776908
,,,,,,,,3571,14734.53873,10608.86788,26.52216971,265.2216971,6188.506265,212.1773576,2917.438668,23.57526196
,,,,,,,,3572,13052.61325,9397.88154,23.49470385,234.9470385,5482.097565,187.9576308,2584.417424,20.8841812
,,,,,,,,3573,11424.5499,8225.675928,20.56418982,205.6418982,4798.310958,164.5135186,2262.06088,18.27927984
,,,,,,,,3574,9776.033725,7038.744282,17.59686071,175.9686071,4105.934165,140.7748856,1935.654678,15.64165396
,,,,,,,,3575,8178.090875,5888.22543,14.72056358,147.2056358,3434.798168,117.7645086,1619.261993,13.0849454
,,,,,,,,3576,6803.5961,4898.589192,12.24647298,122.4647298,2857.510362,97.97178384,1347.112028,10.88575376
,,,,,,,,3577,5723.5081,4120.925832,10.30231458,103.0231458,2403.873402,82.41851664,1133.254604,9.15761296
,,,,,,,,3578,5160.525275,3715.578198,9.288945495,92.88945495,2167.420616,74.31156396,1021.784004,8.25684044
,,,,,,,,3579,5024.6325,3617.7354,9.0443385,90.443385,2110.34565,72.354708,994.877235,8.039412
,,,,,,,,3580,5439.148725,3916.187082,9.790467705,97.90467705,2284.442465,78.32374164,1076.951448,8.70263796
,,,,,,,,3581,6451.2156,4644.875232,11.61218808,116.1218808,2709.510552,92.89750464,1277.340689,10.32194496
,,,,,,,,3582,7863.095825,5661.428994,14.15357249,141.5357249,3302.500247,113.2285799,1556.892973,12.58095332
,,,,,,,,3583,9342.0955,6726.30876,16.8157719,168.157719,3923.68011,134.5261752,1849.734909,14.9473528
,,,,,,,,3584,10574.36,7613.5392,19.033848,190.33848,4441.2312,152.270784,2093.72328,16.918976
,,,,,,,,3585,11698.68528,8423.053398,21.0576335,210.576335,4913.447816,168.461068,2316.339684,18.71789644
,,,,,,,,3586,12726.35448,9162.975222,22.90743806,229.0743806,5345.06888,183.2595044,2519.818186,20.36216716
,,,,,,,,3587,13604.64813,9795.34665,24.48836663,244.8836663,5713.952213,195.906933,2693.720329,21.767437
,,,,,,,,3588,14367.78405,10344.80452,25.86201129,258.6201129,6034.469301,206.8960903,2844.821242,22.98845448
,,,,,,,,3589,15268.01683,10992.97211,27.48243029,274.8243029,6412.567067,219.8594423,3023.067331,24.42882692
,,,,,,,,3590,16325.64858,11754.46697,29.38616744,293.8616744,6856.772402,235.0893395,3232.478418,26.12103772
,,,,,,,,3591,17086.27883,12302.12075,30.75530189,307.5530189,7176.237107,246.0424151,3383.083207,27.33804612
,,,,,,,,3592,17362.32825,12500.87634,31.25219085,312.5219085,7292.177865,250.0175268,3437.740994,27.7797252
,,,,,,,,3593,17183.37075,12372.02694,30.93006735,309.3006735,7217.015715,247.4405388,3402.307409,27.4933932
,,,,,,,,3594,16225.7837,11682.56426,29.20641066,292.0641066,6814.829154,233.6512853,3212.705173,25.96125392
,,,,,,,,3595,14729.4276,10605.18787,26.51296968,265.1296968,6186.359592,212.1037574,2916.426665,23.56708416
,,,,,,,,3596,12953.9333,9326.831976,23.31707994,233.1707994,5440.651986,186.5366395,2564.878793,20.72629328
,,,,,,,,3597,11255.56788,8104.00887,20.26002218,202.6002218,4727.338508,162.0801774,2228.602439,18.0089086
,,,,,,,,3598,9572.127825,6891.932034,17.22983009,172.2983009,4020.293687,137.8386407,1895.281309,15.31540452
,,,,,,,,3599,7984.088875,5748.54399,14.37135998,143.7135998,3353.317328,114.9708798,1580.849597,12.7745422
,,,,,,,,3600,6619.0227,4765.696344,11.91424086,119.1424086,2779.989534,95.31392688,1310.566495,10.59043632
,,,,,,,,3601,5537.174775,3986.765838,9.966914595,99.66914595,2325.613406,79.73531676,1096.360605,8.85947964
,,,,,,,,3602,4996.2906,3597.329232,8.99332308,89.9332308,2098.442052,71.94658464,989.2655388,7.99406496
,,,,,,,,3603,4914.00335,3538.082412,8.84520603,88.4520603,2063.881407,70.76164824,972.9726633,7.86240536
,,,,,,,,3604,5415.507025,3899.165058,9.747912645,97.47912645,2274.512951,77.98330116,1072.270391,8.66481124
,,,,,,,,3605,6518.9519,4693.645368,11.73411342,117.3411342,2737.959798,93.87290736,1290.752476,10.43032304
,,,,,,,,3606,7987.17435,5750.765532,14.37691383,143.7691383,3354.613227,115.0153106,1581.460521,12.77947896
,,,,,,,,3607,9471.201025,6819.264738,17.04816185,170.4816185,3977.904431,136.3852948,1875.297803,15.15392164
,,,,,,,,3608,10787.78008,7767.201654,19.41800414,194.1800414,4530.867632,155.3440331,2135.980455,17.26044812
,,,,,,,,3609,11924.01265,8585.289108,21.46322277,214.6322277,5008.085313,171.7057822,2360.954505,19.07842024
,,,,,,,,3610,12979.12955,9344.973276,23.36243319,233.6243319,5451.234411,186.8994655,2569.867651,20.76660728
,,,,,,,,3611,13814.70003,9946.584018,24.86646005,248.6646005,5802.174011,198.9316804,2735.310605,22.10352004
,,,,,,,,3612,14525.6397,10458.46058,26.14615146,261.4615146,6100.768674,209.1692117,2876.076661,23.24102352
,,,,,,,,3613,15429.3418,11109.1261,27.77281524,277.7281524,6480.323556,222.1825219,3055.009676,24.68694688
,,,,,,,,3614,16408.1937,11813.89946,29.53474866,295.3474866,6891.441354,236.2779893,3248.822353,26.25310992
,,,,,,,,3615,17126.6178,12331.16482,30.82791204,308.2791204,7193.179476,246.6232963,3391.070324,27.40258848
,,,,,,,,3616,17332.7389,12479.57201,31.19893002,311.9893002,7279.750338,249.5914402,3431.882302,27.73238224
,,,,,,,,3617,16994.3555,12235.93596,30.5898399,305.898399,7137.62931,244.7187192,3364.882389,27.1909688
,,,,,,,,3618,15991.91845,11514.18128,28.78545321,287.8545321,6716.605749,230.2836257,3166.399853,25.58706952
,,,,,,,,3619,14370.44633,10346.72135,25.86680339,258.6680339,6035.587457,206.9344271,2845.348372,22.99271412
,,,,,,,,3620,12577.8479,9056.050488,22.64012622,226.4012622,5282.696118,181.1210098,2490.413884,20.12455664
,,,,,,,,3621,10857.16905,7817.161716,19.54290429,195.4290429,4560.011001,156.3432343,2149.719472,17.37147048
,,,,,,,,3622,9106.9621,6557.012712,16.39253178,163.9253178,3824.924082,131.1402542,1803.178496,14.57113936
,,,,,,,,3623,7532.5987,5423.471064,13.55867766,135.5867766,3163.691454,108.4694213,1491.454543,12.05215792
,,,,,,,,3624,6171.263075,4443.309414,11.10827354,111.0827354,2591.930492,88.86618828,1221.910089,9.87402092
,,,,,,,,3625,5206.477375,3748.66371,9.371659275,93.71659275,2186.720498,74.9732742,1030.88252,8.3303638
,,,,,,,,3626,4653.670625,3350.64285,8.376607125,83.76607125,1954.541663,67.012857,921.4267838,7.445873
,,,,,,,,3627,4598.090425,3310.625106,8.276562765,82.76562765,1931.197979,66.21250212,910.4219042,7.35694468
,,,,,,,,3628,5107.445925,3677.361066,9.193402665,91.93402665,2145.127289,73.54722132,1011.274293,8.17191348
,,,,,,,,3629,6221.51065,4479.487668,11.19871917,111.9871917,2613.034473,89.58975336,1231.859109,9.95441704
,,,,,,,,3630,7702.0792,5545.497024,13.86374256,138.6374256,3234.873264,110.9099405,1525.011682,12.32332672
,,,,,,,,3631,9213.39845,6633.646884,16.58411721,165.8411721,3869.627349,132.6729377,1824.252893,14.74143752
,,,,,,,,3632,10556.43933,7600.636314,19.00159079,190.0159079,4433.704517,152.0127263,2090.174986,16.89030292
,,,,,,,,3633,11774.65913,8477.75457,21.19438643,211.9438643,4945.356833,169.5550914,2331.382507,18.8394546
,,,,,,,,3634,12866.66898,9264.001662,23.16000416,231.6000416,5404.00097,185.2800332,2547.600457,20.58667036
,,,,,,,,3635,13771.81495,9915.706764,24.78926691,247.8926691,5784.162279,198.3141353,2726.81936,22.03490392
,,,,,,,,3636,14562.24985,10484.81989,26.21204973,262.1204973,6116.144937,209.6963978,2883.32547,23.29959976
,,,,,,,,3637,15562.07533,11204.69423,28.01173559,280.1173559,6536.071637,224.0938847,3081.290914,24.89932052
,,,,,,,,3638,16645.21975,11984.55822,29.96139555,299.6139555,6990.992295,239.6911644,3295.753511,26.6323516
,,,,,,,,3639,17391.90233,12522.16967,31.30542419,313.0542419,7304.598977,250.4433935,3443.59666,27.82704372
,,,,,,,,3640,17681.43125,12730.6305,31.82657625,318.2657625,7426.201125,254.61261,3500.923388,28.29029
,,,,,,,,3641,17357.17895,12497.16884,31.24292211,312.4292211,7290.015159,249.9433769,3436.721432,27.77148632
,,,,,,,,3642,16374.98618,11789.99005,29.47497512,294.7497512,6877.494194,235.7998009,3242.247263,26.19997788
,,,,,,,,3643,14773.25953,10636.74686,26.59186715,265.9186715,6204.769001,212.7349372,2925.105386,23.63721524
,,,,,,,,3644,12943.4232,9319.264704,23.29816176,232.9816176,5436.237744,186.3852941,2562.797794,20.70947712
,,,,,,,,3645,11195.645,8060.8644,20.152161,201.52161,4702.1709,161.217288,2216.73771,17.913032
,,,,,,,,3646,9438.335725,6795.601722,16.98900431,169.8900431,3964.101005,135.9120344,1868.790474,15.10133716
,,,,,,,,3647,7810.5036,5623.562592,14.05890648,140.5890648,3280.411512,112.4712518,1546.479713,12.49680576
,,,,,,,,3648,6407.467425,4613.376546,11.53344137,115.3344137,2691.136319,92.26753092,1268.67855,10.25194788
,,,,,,,,3649,5377.57565,3871.854468,9.67963617,96.7963617,2258.581773,77.43708936,1064.759979,8.60412104
,,,,,,,,3650,4828.0962,3476.229264,8.69057316,86.9057316,2027.800404,69.52458528,955.9630476,7.72495392
,,,,,,,,3651,4772.072325,3435.892074,8.589730185,85.89730185,2004.270377,68.71784148,944.8703204,7.63531572
,,,,,,,,3652,5228.666275,3764.639718,9.411599295,94.11599295,2196.039836,75.29279436,1035.275922,8.36586604
,,,,,,,,3653,6332.460675,4559.371686,11.39842922,113.9842922,2659.633484,91.18743372,1253.827214,10.13193708
,,,,,,,,3654,7812.27605,5624.838756,14.06209689,140.6209689,3281.155941,112.4967751,1546.830658,12.49964168
,,,,,,,,3655,9319.8652,6710.302944,16.77575736,167.7575736,3914.343384,134.2060589,1845.33331,14.91178432
,,,,,,,,3656,10639.73985,7660.612692,19.15153173,191.5153173,4468.690737,153.2122538,2106.66849,17.02358376
,,,,,,,,3657,11810.6415,8503.66188,21.2591547,212.591547,4960.46943,170.0732376,2338.507017,18.8970264
,,,,,,,,3658,12865.5032,9263.162304,23.15790576,231.5790576,5403.511344,185.2632461,2547.369634,20.58480512
,,,,,,,,3659,13768.7872,9913.526784,24.78381696,247.8381696,5782.890624,198.2705357,2726.219866,22.03005952
,,,,,,,,3660,14586.96103,10502.61194,26.25652985,262.5652985,6126.523631,210.0522388,2888.218283,23.33913764
