Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8
,,,,,,,,780,12376.684143693057,12138.004051407677,270.5857068352284,2965.671380241692,6204.539650752949,348.8401198769718,4607.137517115206,92.8608300772222
,,,,,,,,781,11913.470367154965,11683.723193060625,260.45867881341,2854.6772057064454,5972.326546666411,335.784316928445,4434.709300998795,89.385390670905
,,,,,,,,782,11588.824548581784,11365.338057319575,253.36109780787956,2776.886353028974,5809.57876782656,326.63408856729416,4313.86207623664,86.94961063129179
,,,,,,,,783,11338.07127527706,11119.420474553477,247.87899525838682,2716.801454884369,5683.873966062827,319.56654116092864,4220.520854987947,85.06823781500941
,,,,,,,,784,11156.884963095155,10941.728278017601,243.9178029243648,2673.38602517065,5593.0436883362045,314.4597569748096,4153.075467616857,83.70881786435841
,,,,,,,,785,11231.309266011991,11014.717333877774,245.54490695131318,2691.2193981962814,5630.353240156873,316.55742565972133,4180.7794143422025,84.26721480384059
,,,,,,,,786,11584.023181277076,11360.629282730177,253.2561277407084,2775.735860907152,5807.171800542429,326.4987607584318,4312.074799516466,86.9135865275622
,,,,,,,,787,12320.697215614056,12083.096811959776,269.36169058564917,2952.2559267693537,6176.47291566001,347.2621134839934,4586.296759297835,92.4407666293286
,,,,,,,,788,12475.046869868733,12234.4698862764,272.7361655105472,2989.2408208539746,6253.849742828306,351.6124993602144,4643.752381063286,93.5988342385376
,,,,,,,,789,12457.955992468032,12217.7086005618,272.3625155823264,2985.145545788213,6245.281937003447,351.1307884550928,4637.390416779556,93.4706033615312
,,,,,,,,790,12267.409501797028,12030.836733356176,268.1966860059564,2939.487252546848,6149.759320206076,345.76018515972777,4566.460765854242,92.04095507394621
,,,,,,,,791,11835.594304064405,11607.348943033201,258.7561105542336,2836.0167301839074,5933.286597381112,333.58935946902716,4405.720459740163,88.8010955739488
,,,,,,,,792,11319.260737177197,11100.9726912042,247.46774918564157,2712.294118844923,5674.444079338921,319.03636116364316,4213.518758562858,84.9271045226128
,,,,,,,,793,10887.995955256061,10678.024702113302,238.0392072195984,2608.955485799057,5458.247284758319,306.8810490883368,4052.983341036521,81.6913747288072
,,,,,,,,794,10654.681845063256,10449.209974203002,232.93836900734402,2553.0493181072884,5341.284887482544,300.305029112088,3966.133731087528,79.94084593695202
,,,,,,,,795,10550.332958225943,10346.873419719901,230.65703767703516,2528.0454880296506,5288.9738808851935,297.36392810549034,3927.290559052442,79.1579283043416
,,,,,,,,796,10567.22170552638,10363.436473343627,231.02626852859402,2532.0923291654135,5297.440357128795,297.839941920213,3933.577281764403,79.28464262257701
,,,,,,,,797,10698.733768145188,10492.41237111585,233.9014557764808,2563.6049342975316,5363.36850053112,301.5466442288916,3982.531763482599,80.2713624223364
,,,,,,,,798,11058.40095885932,10845.143503894351,241.76469280304877,2649.7875242003674,5543.672798512089,311.68395923732754,4116.415458725715,82.9699037677804
,,,,,,,,799,11592.748982220737,11369.186809607025,253.4468958809172,2777.8267164083395,5811.546120619678,326.7446997685794,4315.322920291601,86.9790552031226
,,,,,,,,800,12120.34896992722,11886.61221320895,264.98156978406956,2904.248960491729,6076.036593629749,341.61524512804914,4511.718470923044,90.9375769071868
,,,,,,,,801,12492.532678388408,12251.618486999327,273.1184496347076,2993.4307283675807,6262.615531065787,352.1053415035002,4650.261355802626,93.73002823806581
,,,,,,,,802,12649.687276495964,12405.7424127924,276.55424774651516,3031.0877363731106,6341.398501038675,356.53478546495035,4708.761099071702,94.9091410166816
,,,,,,,,803,12533.263448438325,12291.563778172875,274.008927574998,3003.190537831071,6283.034221148398,353.25334904267095,4665.4231112954,94.035626496259
,,,,,,,,804,12310.360593255991,12072.959527804876,269.135705803734,2949.7790901029434,6171.291076765934,346.970773045743,4582.449021073833,92.363212146947
,,,,,,,,805,11932.23425984707,11702.125230542775,260.8689050992332,2859.173364685121,5981.733049640792,336.31318221256134,4441.694033984243,89.5261739882006
,,,,,,,,806,11610.81319379655,11386.902659082301,253.8418253629104,2782.1552194754813,5820.60186735123,327.2538443551608,4322.047201682465,87.11458889390322
,,,,,,,,807,11365.1629281,11145.989674179675,248.4712875026844,2723.293091779004,5697.455247785205,320.33012656948375,4230.605540730277,85.2715033536702
,,,,,,,,808,11192.40077655829,10976.559181246575,244.6942686867756,2681.8962392401663,5610.848075222256,315.4607795816862,4166.295990557992,83.9752889062598
,,,,,,,,809,11119.960458317879,10905.51584960145,243.11053959690958,2664.5382638659094,5574.533112214589,313.4190300302292,4139.330568798625,83.4317775744068
,,,,,,,,810,11286.854617564264,11069.191512450225,246.7592692180308,2704.5290421600066,5658.198609087672,318.12298610136656,4201.455798264325,84.6839651541114
,,,,,,,,811,11735.487039638769,11509.172212734002,256.567511848032,2812.0292674988646,5883.101953073633,330.767809713264,4368.456203149583,88.05000234385601
,,,,,,,,812,11699.122279754529,11473.508734723351,255.77248596364078,2803.315630923352,5864.87198194628,329.7428593267116,4354.919665607019,87.7771617551164
,,,,,,,,813,11510.606419167703,11288.628337599901,251.65105111127517,2758.1439123941304,5770.3673377114355,324.42948987797035,4284.7459030873215,86.3627490502616
,,,,,,,,814,11203.138549423029,10987.089879858751,244.92902363622,2684.46919862919,5616.23101436222,315.76342655318996,4170.29305436289,84.05585317451
,,,,,,,,815,10741.886989704415,10534.733397655427,234.84489465092042,2573.945205783626,5385.0015866722415,302.7629292053058,3998.59526027396,80.59513605410821
,,,,,,,,816,10250.107565458386,10052.437770281025,224.0933491180692,2456.1061992334435,5138.468274378431,288.9019959120834,3815.5336737226253,76.9053718959386
,,,,,,,,817,9843.953561377613,9654.116306325752,215.213792445036,2358.784550568222,4934.8597316238365,277.454437759422,3664.3455745352817,73.858045364838
,,,,,,,,818,9567.28409952532,9382.782319785001,209.16509628167998,2292.4896774603603,4796.1629186256805,269.65643571635997,3561.3572262231596,71.78222638244
,,,,,,,,819,9410.583516719891,9229.103653765276,205.7392240959132,2254.9414595129815,4717.607550481473,265.2397882964214,3503.026487099903,70.60652002814061
,,,,,,,,820,9354.593478947041,9174.1933645929,204.5151398605392,2241.5252609032586,4689.5392564719,263.6616942558984,3482.1845717198903,70.1864332485736
,,,,,,,,821,9429.285215534994,9247.444696757926,206.14809066584039,2259.422715743966,4726.98287512316,265.76690062964576,3509.9880688324993,70.7468367119682
,,,,,,,,822,9636.810634628091,9450.968059597051,210.6851226818184,2309.149459105247,4831.017176746539,271.6160595185268,3587.238011786411,72.30387593631721
,,,,,,,,823,9992.755521803534,9800.048672178975,218.46698071201078,2394.4401195587166,5009.45545151565,281.6484604160766,3719.7361045463344,74.9744892687014
,,,,,,,,824,10368.729947068116,10168.772560104375,226.68673524650998,2484.530209906395,5197.934708329511,292.245399148395,3859.690058287245,77.795381909455
,,,,,,,,825,10715.295997591355,10508.655203669701,234.2635481195856,2567.5735360079116,5371.671290528066,302.0134550514312,3988.696942117087,80.3956269148648
,,,,,,,,826,10846.994641841175,10637.814084910427,237.1428145151604,2599.130849383106,5437.692968928481,305.72541621278583,4037.7208775938398,81.38374661502822
,,,,,,,,827,10736.951905564147,10529.8934849136,234.7370011945728,2572.762672754266,5382.527585972813,302.6238325520256,3996.7582083601533,80.55810868842241
,,,,,,,,828,10629.85715905711,10424.864023719076,232.3956384074556,2547.1008863660263,5328.840055986936,299.6053387635462,3956.892908511652,79.7545891881998
,,,,,,,,829,10563.443427498389,10359.731058106501,230.943665787912,2531.1869872431243,5295.546273417513,297.733450153524,3932.170843153644,79.256294639396
,,,,,,,,830,10544.36856542126,10341.02404817685,230.52664092260878,2526.6163145259875,5285.983878779648,297.19582011494754,3925.070353903935,79.11317815476039
,,,,,,,,831,10550.905141894382,10347.4345690233,230.6695470632784,2528.182593308417,5289.260721545998,297.3800552536968,3927.503550578681,79.16222133224721
,,,,,,,,832,10604.472728157925,10399.969122829649,231.84067036450315,2541.018329895536,5316.1146194970615,298.88987185697636,3947.443724660108,79.5641327382356
,,,,,,,,833,10697.014107446028,10490.725873481177,233.8638596319564,2563.192873323848,5362.506419632076,301.4981751367278,3981.8916313412415,80.25846000694621
,,,,,,,,834,10832.528346050043,10623.626766652726,236.8265445977508,2595.664470269947,5430.44088874339,305.3176798353066,4032.3358961804643,81.2752076703714
,,,,,,,,835,11227.608730330254,11011.088161752527,245.4640038555012,2690.3326847086078,5628.498129361463,316.4531250816474,4179.40191479751,84.23945011249461
,,,,,,,,836,11394.910259471015,11175.163338507526,249.1216396157412,2730.421076000088,5712.367844313701,321.1685629811274,4241.678784969389,85.49469414141461
,,,,,,,,837,11406.465881818356,11186.496114656626,249.37427482921797,2733.1900065212612,5718.160778528618,321.49426125686097,4245.98028774929,85.581394639769
,,,,,,,,838,11323.110538163746,11104.748250104252,247.551915599604,2713.2165989270584,5676.374018132805,319.144868823858,4214.951821114398,84.955989134282
,,,,,,,,839,11107.910394648354,10893.698167260825,242.84709464205957,2661.6508565005843,5568.492310254739,313.07939579490414,4134.84501355855,83.3413673399818
,,,,,,,,840,10631.399567206809,10426.376687058675,232.4293593616764,2547.470474508788,5329.613278637797,299.6488119456678,3957.4670595823814,79.7661616982062
,,,,,,,,841,10333.708574927161,10134.426563066925,225.92107922547237,2476.1384726810297,5180.378189188392,291.25831250110974,3846.653587806283,77.5326206036242
,,,,,,,,842,10313.719462858076,10114.822934141625,225.48406653649798,2471.348729572821,5170.3574730598975,290.694914084421,3839.2127751396506,77.382644607009
,,,,,,,,843,10412.399377806474,10211.599840906802,227.6414597628864,2494.994174198333,5219.826574632008,293.4762336172128,3875.9457104772764,78.1230285990112
,,,,,,,,844,10669.738982685923,10463.976740110951,233.2675562257656,2556.6572733235216,5348.833161828245,300.7294185230412,3971.738649402997,80.0538178995548
,,,,,,,,845,11156.160404428058,10941.017692214926,243.90196223417638,2673.212408160038,5592.680460760296,314.4393350969178,4152.805755521132,83.70338158445621
,,,,,,,,846,12151.162926288853,11916.831933031726,265.6552410247428,2911.632526835731,6091.4838985639835,342.4837446474906,4523.188759148568,91.1687704589074
,,,,,,,,847,13499.361365961511,13239.030829994552,295.1302784028984,3234.6846045169073,6767.347528831619,380.4830746661868,5025.0465701598705,101.28414746645721
,,,,,,,,848,14087.460447523636,13815.788623257602,307.9876159438848,3375.60349641769,7062.166724971725,397.0588030058496,5243.962502003097,105.69658687651841
,,,,,,,,849,13876.464610093715,13608.861767904376,303.37471178091,3325.0451797351952,6956.39267238391,391.111829457195,5165.420719140045,104.113509504655
,,,,,,,,850,13684.789300555087,13420.882850714326,299.1842033610276,3279.1164016232206,6860.304168848107,385.7094101031402,5094.070872975466,102.67539181962582
,,,,,,,,851,13562.864424076446,13301.309253498526,296.5186163185092,3249.901055047824,6799.18216543087,382.2729251744634,5048.685156884405,101.7606035689586
,,,,,,,,852,13370.085173220998,13112.247684119851,292.3039729414728,3203.707753164316,6702.540246489712,376.83939094207557,4976.924375981704,100.3142031398724
,,,,,,,,853,13108.230292871056,12855.442584978002,286.579161104544,3140.9627145566883,6571.270112339745,369.458941801488,4879.4506560989275,98.34953624955202
,,,,,,,,854,12831.803387139076,12584.3464769463,280.5357678331824,3074.725962164825,6432.694894839103,361.66777626690475,4776.552597672928,96.2755371376792
,,,,,,,,855,12523.642055665809,12282.127930647226,273.7985795258868,3000.885082763119,6278.210933080328,352.9821675396786,4661.841612479197,93.96343829875941
,,,,,,,,856,12320.236980924225,12082.645452737475,269.35162868801876,2952.145646436433,6176.242195998058,347.24914164739255,4586.12544002673,92.4373135416654
,,,,,,,,857,12317.876723291924,12080.330711860952,269.3000274697656,2951.5800871615215,6175.058978272245,347.1826171610412,4585.246849980997,92.41960480155481
,,,,,,,,858,12561.384409925684,12319.142436600301,274.62372311737437,3009.928815200009,6297.131504276893,354.0459457884888,4675.890950272433,94.2466148188152
,,,,,,,,859,13155.973422553177,12902.265004842677,287.6229470121084,3152.4028088224522,6595.204159433829,370.8045945537318,4897.222715350766,98.7077474312622
,,,,,,,,860,13262.178796619057,13006.422244837351,289.9448658619128,3177.8514859186957,6648.445839262154,373.79802114445556,4936.756952283483,99.5045940728924
,,,,,,,,861,13076.299956417202,12824.128014068701,285.8810829635376,3133.311643891616,6555.263156333618,368.5589768135352,4867.564802884711,98.10996662708081
,,,,,,,,862,12592.332083122876,12349.4932945755,275.300317747224,3017.3444224515483,6312.6458426264235,354.918214152348,4687.411013691588,94.47881163249201
,,,,,,,,863,11829.160347488341,11601.039063094426,258.6154479447924,2834.47504093517,5930.061198863712,333.40801669924974,4403.325462632623,88.7528223416842
,,,,,,,,864,11090.38416010863,10876.509920119726,242.46392670256682,2657.4512622009793,5559.706256101007,312.5854142335386,4128.320990504857,83.20987002869941
,,,,,,,,865,10652.271832329352,10446.846437734877,232.885680016374,2552.4718366342236,5340.0767270905735,300.237102265023,3965.236620039513,79.922763890067
,,,,,,,,866,10459.862635042075,10258.147785568724,228.67912694891876,2506.3672060994827,5243.620319228958,294.81399809044257,3893.61358909128,78.4791399301154
,,,,,,,,867,10420.254464472078,10219.30344493065,227.81319188055122,2496.8763912318327,5223.764398051512,293.6976313148724,3878.8697137124846,78.1819644060196
,,,,,,,,868,10458.149193730616,10256.467387383002,228.64166677598402,2505.9566354005683,5242.761356163184,294.765704293368,3892.975772075208,78.46628417807202
,,,,,,,,869,10741.610226951745,10534.46197217715,234.83884391518316,2573.8788885563963,5384.862843091743,302.7551285738364,3998.4922371987677,80.5930595351756
,,,,,,,,870,11502.937914133112,11281.107717044551,251.4833981412984,2756.306403603707,5766.523049290019,324.2133510329868,4281.891353610671,86.30521314365721
,,,,,,,,871,12676.489727790839,12432.027988042426,277.1402173118964,3037.510075490978,6354.834803514016,357.2902196518578,4718.738131488271,95.1102367097162
,,,,,,,,872,13085.868484394266,12833.512016278275,286.09027525413717,3135.6044316240295,6560.059942818898,368.82866830826936,4871.126623135991,98.1817581861326
,,,,,,,,873,12919.173345554294,12670.0315357959,282.44589672388315,3095.6613421225466,6476.494216610442,364.13032167998637,4809.075477679417,96.9310638335256
,,,,,,,,874,13007.808949366548,12756.957832506827,284.38369583306763,3116.899992995801,6520.928017452147,366.6285396437202,4842.069485681446,97.59608652044581
,,,,,,,,875,13055.343729560705,12803.575920831678,285.42292669238043,3128.2901630567962,6544.7576171317,367.9683200104758,4859.76398823623,97.95273448003822
,,,,,,,,876,13018.556051312838,12767.497680292427,284.6186547398964,3119.475187796978,6526.3156333420175,366.9314495578578,4846.070022174272,97.6767207837162
,,,,,,,,877,12978.568498093115,12728.2812732684,283.7444254045632,3109.8934661684066,6506.269524335124,365.80438978184634,4831.184924153077,97.3766987954656
,,,,,,,,878,12999.45009229721,12748.760173118026,284.20095001664515,3114.8970637059956,6516.737649537804,366.3929430438354,4838.9579572981365,97.5333709823466
,,,,,,,,879,13005.461130509646,12754.6552905282,284.33236655799357,3116.3374142704274,6519.751035392874,366.5623657475472,4841.195525886283,97.5784711070288
,,,,,,,,880,13131.484583482852,12878.248424602052,287.0875588780584,3146.5348519187273,6582.927690934777,370.11437014000677,4888.106909540291,98.5240105032372
,,,,,,,,881,13403.035489257716,13144.562564656952,293.0243504231736,3211.6032288915376,6719.058527152052,377.7681043246572,4989.189909742693,100.5614255512188
,,,,,,,,882,13874.856898373162,13607.285060350801,303.3395631249984,3324.6599437073573,6955.586712483718,391.0665156766368,5164.82225925382,104.10144702950721
,,,,,,,,883,14435.932740377048,14157.540747926101,315.6061041091728,3459.103591735966,7236.858923067412,406.88058685372556,5373.678971732853,108.31113419772241
,,,,,,,,884,14511.71597950642,14231.86253338185,317.26291792844876,3477.2625897986677,7274.849721457488,409.01655751562754,5401.888773333015,108.8797270784804
,,,,,,,,885,14337.10666981769,14060.6205041106,313.44551555042875,3435.4231256533776,7187.316552413468,404.09514788633754,5336.891630951025,107.5696536170704
,,,,,,,,886,13846.313018522176,13579.291639394776,302.7155215145292,3317.820327654114,6941.277416692889,390.26199886475337,5154.196991757395,103.88728559936861
,,,,,,,,887,13072.901061038934,12820.794665217527,285.8067744898212,3132.4972087302476,6553.5592604517815,368.4631780472874,4866.29958691635,98.08446510805462
,,,,,,,,888,12372.464289138336,12133.865575295102,270.4934501116848,2964.66022881079,6202.424200879525,348.7211821589496,4605.566704609198,92.8291689964184
,,,,,,,,889,11939.227961316172,11708.98406088705,261.0218051517384,2860.849178663087,5985.239053152459,336.5103015403668,4444.297392367451,89.5786469216772
,,,,,,,,890,11761.568041960394,11534.750251905825,257.1377087090196,2818.278734743504,5896.176586889698,331.50290966982413,4378.164681033069,88.2456850886618
,,,,,,,,891,11739.644700316485,11513.249694357075,256.65840885567957,2813.025516182074,5885.186224614358,330.88499448039414,4370.003864402739,88.0811967911918
,,,,,,,,892,11830.121242888054,11601.981427957202,258.6364555553856,2834.7052883870115,5930.542904103867,333.4350997905312,4403.683149489187,88.76003182876481
,,,,,,,,893,12222.455767498537,11986.749916345576,267.2138833563276,2928.715546515071,6127.223621333409,344.4931522549902,4549.727040292816,91.7036724032758
,,,,,,,,894,13194.661123743514,12940.20662703615,288.4687582852152,3161.6730630242605,6614.598641287374,371.8950176561004,4911.623952187352,98.9980167800316
,,,,,,,,895,14626.4263662526,14344.360769815652,319.7707779270312,3504.7492176417927,7332.355038281992,412.2497001408324,5444.588944093244,109.74038584685961
,,,,,,,,896,15179.217983839551,14886.491991389552,331.8562047538584,3637.207819677827,7609.47429495058,427.83027825910676,5650.36190969239,113.8879174371372
,,,,,,,,897,15204.792106063596,14911.572925471952,332.4153199302936,3643.3358295287776,7622.294825355173,428.55109166589716,5659.881704865133,114.0797971191788
,,,,,,,,898,15178.25708843984,14885.549626526776,331.8351971432652,3636.9775722259856,7608.992589710426,427.8031951678254,5650.004222835827,113.8807079500566
,,,,,,,,899,15000.000107864826,14710.730270446351,327.9380474279448,3594.26406192856,7519.630811453784,422.7789749687196,5583.649259474068,112.54326643574841
,,,,,,,,900,14684.56831216979,14401.381468324727,321.0419083324068,3518.681051321659,7361.502102602848,413.8884462822186,5466.2318928219365,110.17661814441941
,,,,,,,,901,14272.403269876579,13997.164886959275,312.0309351180252,3419.9190520920056,7154.880173993185,402.27146542584535,5312.806225046446,107.0841914886366
,,,,,,,,902,13931.540397874607,13662.8754380811,304.57880819261277,3338.2423079538457,6984.002644902853,392.6641551196056,5185.922311103133,104.5267367722424
,,,,,,,,903,13618.61190572898,13355.98166416185,297.7373976618888,3263.2591329415477,6827.1288639429295,383.8441827065076,5069.436782378295,102.17887047800039
,,,,,,,,904,13510.565592903782,13250.018987277976,295.3752312215628,3237.3693345136207,6772.964305466804,380.7988687693806,5029.217268361158,101.36821148571741
,,,,,,,,905,13616.065066465668,13353.483939816826,297.6817172959476,3262.648865423561,6825.852111219027,383.7723993674802,5068.488738574006,102.1597618374858
,,,,,,,,906,14068.54728952672,13797.240199000651,307.57412633991123,3371.0715708445528,7052.6853939988705,396.5257306395924,5236.922206010804,105.5546836388996
,,,,,,,,907,14869.990027375663,14583.227389595551,325.0956973189464,3563.111358153203,7454.455624786066,419.11460642408275,5535.253880512247,111.5678158342412
,,,,,,,,908,15113.460397683222,14822.002517641202,330.4185771370176,3621.4511445430758,7576.5094437910975,425.9768832809952,5625.884090051971,113.39454587142082
,,,,,,,,909,15057.666270622933,14767.284361110751,329.19877600671595,3608.0818895885823,7548.539361529516,424.404311035782,5605.115101118441,112.975928987278
,,,,,,,,910,14677.863812228756,14394.806262356626,320.89533095881796,3517.0745351204614,7358.141078338218,413.69947817606095,5463.736187764491,110.126315056569
,,,,,,,,911,13956.63873693957,13687.489764318825,305.12752154244356,3344.2563117849527,6996.584661062324,393.3715584520722,5195.264999191558,104.71504670825381
,,,,,,,,912,13300.829181483194,13044.327270337126,290.789861305482,3187.112798471889,6667.821614116082,374.887392476289,4951.144298368359,99.79458344158101
,,,,,,,,913,12962.270592624218,12712.297667294926,283.3881118540164,3105.988201135718,6498.099242252137,365.3450290005978,4825.118138343211,97.2544174951762
,,,,,,,,914,12891.68987130623,12643.078070885851,281.8450382694408,3089.075817917452,6462.716511392081,363.35569268081156,4798.844939044119,96.7248585040164
,,,,,,,,915,12948.858483048307,12699.144205634251,283.094889121044,3102.7744235959385,6491.375634806243,364.967005140738,4820.125570665678,97.153787987802
,,,,,,,,916,13114.471448428409,12861.563381999327,286.7156085947076,3142.4582052875808,6574.398858025787,369.6348504235002,4881.773884322626,98.3963629180658
,,,,,,,,917,13591.420742702832,13329.314873352452,297.1429298721576,3256.743651650606,6813.497696888239,383.0777925765252,5059.315054631401,101.9748583257908
,,,,,,,,918,14575.819208534442,14294.7295537095,318.66437710245594,3492.622851844812,7306.985228967254,410.82332400001195,5425.750769647571,109.360686193948
,,,,,,,,919,16014.578152512628,15705.742526833275,350.1192967967772,3837.3748204403096,8028.247629473535,451.37512581254936,5961.319119936671,120.1555281942526
,,,,,,,,920,16339.932981283653,16024.822999754626,357.232378563522,3915.3355644414696,8191.350841306123,460.54533781386897,6082.4302689813385,122.59662785540101
,,,,,,,,921,15643.594785877618,15341.913446690252,342.008659462932,3748.4806755949144,7842.270433858532,440.918861389314,5823.2230542371335,117.37208288930601
,,,,,,,,922,14825.64890276566,14539.741368306524,324.1262878708932,3552.4864441861914,7432.227032490454,417.86484008563133,5518.748194791413,111.2351295032306
,,,,,,,,923,14007.727897204506,13737.593687718601,306.2444601652128,3356.498173876546,7022.196102455454,394.81151996230557,5214.282595846833,105.09836277054241
,,,,,,,,924,13254.174444648643,12998.572254038701,289.7698704260976,3175.9335022907358,6644.433187844177,373.5724163646552,4933.777386041431,99.44453834556082
,,,,,,,,925,12586.4796392968,12343.753713113552,275.1723684814104,3015.9420738937315,6309.71196151973,354.7532614734108,4685.232480798215,94.4349014231532
,,,,,,,,926,12098.75214613758,11865.431876730076,264.5094084391836,2899.0739813556825,6065.209917601063,341.00653293080217,4503.679198370188,90.7755384354238
,,,,,,,,927,11742.347024272309,11515.899904925851,256.7174885113608,2813.673040569292,5886.5409231700005,330.9611601966516,4371.009786339159,88.1014720153764
,,,,,,,,928,11571.357398225211,11348.2077549435,252.97922159848798,2772.700916339676,5800.822333088889,326.14177230927595,4307.360046873156,86.818556621804
,,,,,,,,929,11629.595744651757,11405.3229949113,254.25245956350238,2786.6558492784648,5830.017723825423,327.78323552454475,4329.038880043769,87.2555122012392
,,,,,,,,930,11966.077058018798,11735.3153820042,261.60879450404155,2867.2826948417232,5998.698739377321,337.26705044044314,4454.291788223659,89.7800925898128
,,,,,,,,931,12715.839793771269,12470.619201549076,278.0005095592956,3046.9390439557064,6374.561334610777,358.3993116812262,4733.385929167732,95.40547570491981
,,,,,,,,932,12998.333712204989,12747.665322031502,284.176543116312,3114.6295593849245,6516.177998465912,366.361477575324,4838.542392309444,97.52499491159601
,,,,,,,,933,12981.488500618456,12731.144964550427,283.8082640658804,3110.5931501725463,6507.7333470552,365.8866908262258,4832.27187547448,97.39860723678821
,,,,,,,,934,12670.102416622527,12425.763853970775,277.0005744893772,3035.9795633030094,6351.632788746136,357.1101915952494,4716.360497820371,95.0623134525526
,,,,,,,,935,12013.20757801243,11781.537006147302,262.6391872100304,2878.575997042721,6022.325679894351,338.5954366264008,4471.835807634905,90.13370743186321
,,,,,,,,936,11337.18501252975,11118.5513030781,247.85961930686878,2716.5890907297576,5683.4296748219085,319.54156161071757,4220.190949634805,85.06158828809039
,,,,,,,,937,10874.45323853844,10664.743152024676,237.74312908324438,2605.710412489124,5451.458202813763,306.49934403160375,4047.9421557279975,81.5897652911502
,,,,,,,,938,10635.33643962116,10430.237638244025,232.51542937789316,2548.413818437691,5331.586867097453,299.75977373713135,3958.9325338879125,79.7956995967306
,,,,,,,,939,10535.49349917279,10332.3201345252,230.33260946424957,2524.4896924303393,5281.534730703928,296.94567402265915,3921.7666701219546,79.04658955887679
,,,,,,,,940,10517.948606469961,10315.11358903725,229.949033609988,2520.2856273064262,5272.739323050388,296.45116657602597,3915.2357016924057,78.914952257554
,,,,,,,,941,10744.44626774313,10537.243320898351,234.90084696004078,2574.5584538511516,5386.284575062679,302.8350631345116,3999.5479343288193,80.6143380213164
,,,,,,,,942,11462.614513977569,11241.561939777226,250.60182634012682,2746.644207137599,5746.308577286568,323.0768253221586,4266.881238824077,86.0026713346794
,,,,,,,,943,12584.529861252724,12341.841535867725,275.1297413880708,3015.4748727535866,6308.7345207897115,354.69830646294656,4684.506689021304,94.4202724639314
,,,,,,,,944,12867.12950927735,12618.991346982302,281.3080864621104,3083.190722853881,6450.404187810432,362.6634523735608,4789.702509292865,96.5405849475032
,,,,,,,,945,12589.589333147,12346.803437588553,275.2403542762104,3016.6872112783312,6311.270878154531,354.8409090180108,4686.390043440815,94.45823309655322
,,,,,,,,946,12350.1615648447,12111.992951360402,270.0058559913792,2959.316103488439,6191.24365077474,348.0925739690784,4597.26466533647,92.6618342347936
,,,,,,,,947,12126.465737730565,11892.611021251276,265.1152978424412,2905.714645727238,6079.102982650401,341.7876478482774,4513.995396641039,90.98347030876461
,,,,,,,,948,11899.050716771586,11669.58162067005,260.1434286829224,2851.222003654055,5965.097850230841,335.37789526413474,4429.341683025058,89.2772017013492
,,,,,,,,949,11606.9447346469,11383.1088018354,253.7572510341792,2781.228268569039,5818.6625750575395,327.1448108096784,4320.6071937550705,87.08556429219361
,,,,,,,,950,11402.056335938772,11182.171605351075,249.27787097219158,2732.1334017098984,5715.950234740471,321.3699770386182,4244.338863922084,85.5483103268878
,,,,,,,,951,11203.017271362873,10986.970940604226,244.9263721902228,2684.440138271191,5616.170216613462,315.7600082989506,4170.247909419828,84.05494323924741
,,,,,,,,952,11091.488101425448,10877.592572308351,242.48806165972078,2657.7157859725116,5560.25967150636,312.61652911187156,4128.731925242979,83.2181527727564
,,,,,,,,953,11088.278897372042,10874.445256650151,242.4179003194872,2656.9468041916048,5558.650869539248,312.5260768458444,4127.537320595816,83.1940744858076
,,,,,,,,954,11220.5808222288,11004.195784439025,245.31035595925317,2688.6486742194115,5624.974977766813,316.25504163085134,4176.785823225233,84.1867205306106
,,,,,,,,955,11652.368032716771,11427.656127241726,254.7503195388228,2792.112490345891,5841.433670342062,328.4250784936506,4337.515711275529,87.4263700455474
,,,,,,,,956,11648.897614379948,11424.252634727625,254.67444739182596,2791.280917024677,5839.693919377624,328.32726383387694,4336.223871366386,87.400331898033
,,,,,,,,957,11436.96886879497,11216.410862031902,250.04114749041122,2740.499059126803,5733.452191799372,322.3539960218424,4257.334819710554,85.81025502414961
,,,,,,,,958,11110.995210947754,10896.723493940026,242.9145365505012,2662.390032786108,5570.038755556461,313.1663421591474,4135.99331570001,83.3645123599946
,,,,,,,,959,10590.264536956363,10386.034931703376,231.530043268062,2537.6137971852995,5308.991929392663,298.489410225699,3942.154820946069,79.457530322471
,,,,,,,,960,9980.910697928122,9788.4322716537,218.20802281961758,2391.601891260775,5003.517538053698,281.31461091869517,3715.326948440671,74.8856189247208
,,,,,,,,961,9513.060367859383,9329.604274114427,207.9796279777524,2279.49671688509,4768.980089264672,268.1281254811698,3541.172806424144,71.3753919933642
,,,,,,,,962,9204.199355269819,9026.699539808476,201.2271428666268,2205.4881815718486,4614.145371263066,259.4227960564086,3426.2013696358263,69.0580435279294
,,,,,,,,963,9045.999900028593,8871.550906591801,197.7685015277664,2167.580807405093,4534.838605300885,254.96390251997278,3367.3126853188364,67.8710913070512
,,,,,,,,964,9007.837737098938,8834.124687834601,196.9341798539808,2158.4364814212818,4515.707580358619,253.88829185264157,3353.107076568849,67.5847650110864
