Time_Index,Gen1,Gen3,Gen6,Wind6,PV2,BESS2,BESS5,BESS6
4777,1,1,1,0.431996,0,1,1,1
4778,1,1,1,0.466389,0,1,1,1
4779,1,1,1,0.507556,0,1,1,1
4780,1,1,1,0.502866,0,1,1,1
4781,1,1,1,0.488275,0.026541,1,1,1
4782,1,1,1,0.465347,0.099315,1,1,1
4783,1,1,1,0.497655,0.109874,1,1,1
4784,1,1,1,0.5753,0.265696,1,1,1
4785,1,1,1,0.637311,0.466895,1,1,1
4786,1,1,1,0.694112,0.443779,1,1,1
4787,1,1,1,0.739969,0.395548,1,1,1
4788,1,1,1,0.782178,0.333904,1,1,1
4789,1,1,1,0.730589,0.295662,1,1,1
4790,1,1,1,0.730068,0.19121,1,1,1
4791,1,1,1,0.681084,0.237443,1,1,1
4792,1,1,1,0.662845,0.0996,1,1,1
4793,1,1,1,0.552892,0.092466,1,1,1
4794,1,1,1,0.414278,0.02968,1,1,1
4795,1,1,1,0.33038,0.005422,1,1,1
4796,1,1,1,0.211569,0,1,1,1
4797,1,1,1,0.233455,0,1,1,1
4798,1,1,1,0.33038,0,1,1,1
4799,1,1,1,0.376759,0,1,1,1
4800,1,1,1,0.43408,0,1,1,1
4801,1,1,1,0.348619,0,1,1,1
4802,1,1,1,0.312663,0,1,1,1
4803,1,1,1,0.27358,0,1,1,1
4804,1,1,1,0.200104,0,1,1,1
4805,1,1,1,0.208442,0.007135,1,1,1
4806,1,1,1,0.239187,0.082763,1,1,1
4807,1,1,1,0.178739,0.13984,1,1,1
4808,1,1,1,0.139656,0.262272,1,1,1
4809,1,1,1,0.129755,0.288527,1,1,1
4810,1,1,1,0.129755,0.602169,1,1,1
4811,1,1,1,0.159979,0.83105,1,1,1
4812,1,1,1,0.190203,0.718893,1,1,1
4813,1,1,1,0.199062,0.695491,1,1,1
4814,1,1,1,0.199062,0.372146,1,1,1
4815,1,1,1,0.190203,0.205479,1,1,1
4816,1,1,1,0.161542,0.204053,1,1,1
4817,1,1,1,0.11777,0.146689,1,1,1
4818,1,1,1,0.091193,0.049943,1,1,1
4819,1,1,1,0.075039,0.023973,1,1,1
4820,1,1,1,0.083377,0,1,1,1
4821,1,1,1,0.060969,0,1,1,1
4822,1,1,1,0.048984,0,1,1,1
4823,1,1,1,0.104742,0,1,1,1
4824,1,1,1,0.130797,0,1,1,1
4825,1,1,1,0.150078,0,1,1,1
4826,1,1,1,0.176655,0,1,1,1
4827,1,1,1,0.200104,0,1,1,1
4828,1,1,1,0.17926,0,1,1,1
4829,1,1,1,0.158416,0.027397,1,1,1
4830,1,1,1,0.144346,0.152397,1,1,1
4831,1,1,1,0.077124,0.335616,1,1,1
4832,1,1,1,0.042731,0.524829,1,1,1
4833,1,1,1,0.028661,0.676655,1,1,1
4834,1,1,1,0.017718,0.812215,1,1,1
4835,1,1,1,0.011464,0.91895,1,1,1
4836,1,1,1,0.013028,0.925799,1,1,1
4837,1,1,1,0.013028,0.919235,1,1,1
4838,1,1,1,0.027097,0.835331,1,1,1
4839,1,1,1,0.035435,0.697203,1,1,1
4840,1,1,1,0.03283,0.534247,1,1,1
4841,1,1,1,0.026055,0.344178,1,1,1
4842,1,1,1,0.026055,0.163527,1,1,1
4843,1,1,1,0.034393,0.019692,1,1,1
4844,1,1,1,0.047942,0,1,1,1
4845,1,1,1,0.068786,0,1,1,1
4846,1,1,1,0.103179,0,1,1,1
4847,1,1,1,0.130797,0,1,1,1
4848,1,1,1,0.125586,0,1,1,1
4849,1,1,1,0.097968,0,1,1,1
4850,1,1,1,0.115685,0,1,1,1
4851,1,1,1,0.141219,0,1,1,1
4852,1,1,1,0.169359,0,1,1,1
4853,1,1,1,0.1605,0.01855,1,1,1
4854,1,1,1,0.146952,0.162671,1,1,1
4855,1,1,1,0.122981,0.350457,1,1,1
4856,1,1,1,0.118812,0.546804,1,1,1
4857,1,1,1,0.121417,0.703196,1,1,1
4858,1,1,1,0.139135,0.826769,1,1,1
4859,1,1,1,0.126628,0.924943,1,1,1
4860,1,1,1,0.087546,0.931507,1,1,1
4861,1,1,1,0.084419,0.917808,1,1,1
4862,1,1,1,0.072955,0.829909,1,1,1
4863,1,1,1,0.075039,0.692922,1,1,1
4864,1,1,1,0.078166,0.531963,1,1,1
4865,1,1,1,0.091193,0.34218,1,1,1
4866,1,1,1,0.086503,0.153824,1,1,1
4867,1,1,1,0.096404,0.022546,1,1,1
4868,1,1,1,0.114122,0,1,1,1
4869,1,1,1,0.137051,0,1,1,1
4870,1,1,1,0.1605,0,1,1,1
4871,1,1,1,0.168838,0,1,1,1
4872,1,1,1,0.167796,0,1,1,1
4873,1,1,1,0.187077,0,1,1,1
4874,1,1,1,0.193851,0,1,1,1
4875,1,1,1,0.214174,0,1,1,1
4876,1,1,1,0.233455,0,1,1,1
4877,1,1,1,0.261595,0.009418,1,1,1
4878,1,1,1,0.249609,0.049943,1,1,1
4879,1,1,1,0.238666,0.147831,1,1,1
4880,1,1,1,0.229807,0.230879,1,1,1
4881,1,1,1,0.276707,0.296804,1,1,1
4882,1,1,1,0.240229,0.406393,1,1,1
4883,1,1,1,0.297551,0.519977,1,1,1
4884,1,1,1,0.3111,0.391267,1,1,1
4885,1,1,1,0.268369,0.492295,1,1,1
4886,1,1,1,0.257947,0.667523,1,1,1
4887,1,1,1,0.359562,0.428938,1,1,1
4888,1,1,1,0.479937,0.347888,1,1,1
4889,1,1,1,0.515894,0.107306,1,1,1
4890,1,1,1,0.448671,0.037957,1,1,1
4891,1,1,1,0.417405,0.009418,1,1,1
4892,1,1,1,0.378843,0,1,1,1
4893,1,1,1,0.371548,0,1,1,1
4894,1,1,1,0.437207,0,1,1,1
4895,1,1,1,0.388223,0,1,1,1
4896,1,1,1,0.334028,0,1,1,1
4897,1,1,1,0.304846,0,1,1,1
4898,1,1,1,0.308494,0,1,1,1
4899,1,1,1,0.362168,0,1,1,1
4900,1,1,1,0.341845,0,1,1,1
4901,1,1,1,0.261073,0.020833,1,1,1
4902,1,1,1,0.21209,0.170662,1,1,1
4903,1,1,1,0.232934,0.367865,1,1,1
4904,1,1,1,0.215737,0.553368,1,1,1
4905,1,1,1,0.220427,0.697774,1,1,1
4906,1,1,1,0.198541,0.72089,1,1,1
4907,1,1,1,0.167275,0.658676,1,1,1
4908,1,1,1,0.142262,0.915525,1,1,1
4909,1,1,1,0.129755,0.914098,1,1,1
4910,1,1,1,0.12246,0.829053,1,1,1
4911,1,1,1,0.124023,0.699201,1,1,1
4912,1,1,1,0.115164,0.529395,1,1,1
4913,1,1,1,0.102658,0.3379,1,1,1
4914,1,1,1,0.082335,0.134418,1,1,1
4915,1,1,1,0.073997,0.017409,1,1,1
4916,1,1,1,0.089109,0,1,1,1
4917,1,1,1,0.103179,0,1,1,1
4918,1,1,1,0.09432,0,1,1,1
4919,1,1,1,0.110474,0,1,1,1
4920,1,1,1,0.102658,0,1,1,1
4921,1,1,1,0.09901,0,1,1,1
4922,1,1,1,0.083377,0,1,1,1
4923,1,1,1,0.081813,0,1,1,1
4924,1,1,1,0.057322,0,1,1,1
4925,1,1,1,0.051589,0.015411,1,1,1
4926,1,1,1,0.048984,0.127283,1,1,1
4927,1,1,1,0.034393,0.310788,1,1,1
4928,1,1,1,0.027097,0.504852,1,1,1
4929,1,1,1,0.027097,0.68008,1,1,1
4930,1,1,1,0.033872,0.813356,1,1,1
4931,1,1,1,0.047942,0.910103,1,1,1
4932,1,1,1,0.041688,0.920947,1,1,1
4933,1,1,1,0.052632,0.896975,1,1,1
4934,1,1,1,0.058885,0.78339,1,1,1
4935,1,1,1,0.059927,0.677797,1,1,1
4936,1,1,1,0.060969,0.434646,1,1,1
4937,1,1,1,0.055758,0.296518,1,1,1
4938,1,1,1,0.047942,0.129566,1,1,1
4939,1,1,1,0.079208,0.010274,1,1,1
4940,1,1,1,0.084419,0,1,1,1
4941,1,1,1,0.091193,0,1,1,1
4942,1,1,1,0.118291,0,1,1,1
4943,1,1,1,0.14643,0,1,1,1
4944,1,1,1,0.139656,0,1,1,1
4945,1,1,1,0.120375,0,1,1,1
4946,1,1,1,0.136008,0,1,1,1
4947,1,1,1,0.137572,0,1,1,1
4948,1,1,1,0.121939,0,1,1,1
4949,1,1,1,0.099531,0.003995,1,1,1
4950,1,1,1,0.082335,0.12129,1,1,1
4951,1,1,1,0.064617,0.269692,1,1,1
4952,1,1,1,0.0568,0.396689,1,1,1
4953,1,1,1,0.073997,0.674087,1,1,1
4954,1,1,1,0.096925,0.710046,1,1,1
4955,1,1,1,0.103179,0.517979,1,1,1
4956,1,1,1,0.119333,0.837043,1,1,1
4957,1,1,1,0.104742,0.491724,1,1,1
4958,1,1,1,0.129755,0.479737,1,1,1
4959,1,1,1,0.111516,0.281963,1,1,1
4960,1,1,1,0.116727,0.232306,1,1,1
4961,1,1,1,0.107869,0.332192,1,1,1
4962,1,1,1,0.084419,0.152968,1,1,1
4963,1,1,1,0.07556,0.015411,1,1,1
4964,1,1,1,0.130797,0,1,1,1
4965,1,1,1,0.190203,0,1,1,1
4966,1,1,1,0.241271,0,1,1,1
4967,1,1,1,0.263158,0,1,1,1
4968,1,1,1,0.252736,0,1,1,1
4969,1,1,1,0.242835,0,1,1,1
4970,1,1,1,0.251172,0,1,1,1
4971,1,1,1,0.210005,0,1,1,1
4972,1,1,1,0.169359,0,1,1,1
4973,1,1,1,0.159979,0.015696,1,1,1
4974,1,1,1,0.182908,0.153539,1,1,1
4975,1,1,1,0.293382,0.351884,1,1,1
4976,1,1,1,0.276707,0.534532,1,1,1
4977,1,1,1,0.250651,0.630993,1,1,1
4978,1,1,1,0.300677,0.784247,1,1,1
4979,1,1,1,0.41532,0.761701,1,1,1
4980,1,1,1,0.46691,0.919806,1,1,1
4981,1,1,1,0.418968,0.812785,1,1,1
4982,1,1,1,0.326733,0.729737,1,1,1
4983,1,1,1,0.324648,0.648973,1,1,1
4984,1,1,1,0.299114,0.523116,1,1,1
4985,1,1,1,0.316832,0.208048,1,1,1
4986,1,1,1,0.297551,0.031393,1,1,1
4987,1,1,1,0.305367,0.009989,1,1,1
4988,1,1,1,0.3111,0,1,1,1
4989,1,1,1,0.401251,0,1,1,1
4990,1,1,1,0.390307,0,1,1,1
4991,1,1,1,0.359041,0,1,1,1
4992,1,1,1,0.401772,0,1,1,1
4993,1,1,1,0.381449,0,1,1,1
4994,1,1,1,0.342366,0,1,1,1
4995,1,1,1,0.294945,0,1,1,1
4996,1,1,1,0.302241,0,1,1,1
4997,1,1,1,0.336113,0.009989,1,1,1
4998,1,1,1,0.295987,0.123288,1,1,1
4999,1,1,1,0.319958,0.171518,1,1,1
5000,1,1,1,0.377801,0.258276,1,1,1
5001,1,1,1,0.480459,0.135845,1,1,1
5002,1,1,1,0.57061,0.439212,1,1,1
5003,1,1,1,0.538301,0.499429,1,1,1
5004,1,1,1,0.491402,0.853596,1,1,1
5005,1,1,1,0.492444,0.709189,1,1,1
5006,1,1,1,0.473684,0.68008,1,1,1
5007,1,1,1,0.393955,0.513413,1,1,1
5008,1,1,1,0.41532,0.427511,1,1,1
5009,1,1,1,0.314747,0.309646,1,1,1
5010,1,1,1,0.245961,0.098459,1,1,1
5011,1,1,1,0.196978,0.015126,1,1,1
5012,1,1,1,0.229286,0,1,1,1
5013,1,1,1,0.221991,0,1,1,1
5014,1,1,1,0.180823,0,1,1,1
5015,1,1,1,0.199062,0,1,1,1
5016,1,1,1,0.184471,0,1,1,1
5017,1,1,1,0.173007,0,1,1,1
5018,1,1,1,0.187598,0,1,1,1
5019,1,1,1,0.180302,0,1,1,1
5020,1,1,1,0.16519,0,1,1,1
5021,1,1,1,0.206357,0.003995,1,1,1
5022,1,1,1,0.223554,0.083904,1,1,1
5023,1,1,1,0.187077,0.183505,1,1,1
5024,1,1,1,0.178218,0.235445,1,1,1
5025,1,1,1,0.170401,0.496861,1,1,1
5026,1,1,1,0.19333,0.541952,1,1,1
5027,1,1,1,0.200625,0.808505,1,1,1
5028,1,1,1,0.225638,0.718322,1,1,1
5029,1,1,1,0.252736,0.559646,1,1,1
5030,1,1,1,0.255862,0.574486,1,1,1
5031,1,1,1,0.238666,0.257135,1,1,1
5032,1,1,1,0.17457,0.175514,1,1,1
5033,1,1,1,0.138093,0.089897,1,1,1
5034,1,1,1,0.123502,0.042808,1,1,1
5035,1,1,1,0.08025,0.006564,1,1,1
5036,1,1,1,0.074518,0,1,1,1
5037,1,1,1,0.067744,0,1,1,1
5038,1,1,1,0.063054,0,1,1,1
5039,1,1,1,0.057843,0,1,1,1
5040,1,1,1,0.054195,0,1,1,1
5041,1,1,1,0.062533,0,1,1,1
5042,1,1,1,0.067223,0,1,1,1
5043,1,1,1,0.073997,0,1,1,1
5044,1,1,1,0.057322,0,1,1,1
5045,1,1,1,0.058364,0.001998,1,1,1
5046,1,1,1,0.047421,0.142979,1,1,1
5047,1,1,1,0.036998,0.351027,1,1,1
5048,1,1,1,0.046899,0.51113,1,1,1
5049,1,1,1,0.036998,0.498002,1,1,1
5050,1,1,1,0.026576,0.795662,1,1,1
5051,1,1,1,0.024492,0.496861,1,1,1
5052,1,1,1,0.027097,0.868436,1,1,1
5053,1,1,1,0.049505,0.5254,1,1,1
5054,1,1,1,0.067223,0.263128,1,1,1
5055,1,1,1,0.083377,0.663527,1,1,1
5056,1,1,1,0.098489,0.506849,1,1,1
5057,1,1,1,0.082856,0.27968,1,1,1
5058,1,1,1,0.069307,0.116438,1,1,1
5059,1,1,1,0.07087,0.015126,1,1,1
5060,1,1,1,0.063054,0,1,1,1
5061,1,1,1,0.053674,0,1,1,1
5062,1,1,1,0.054716,0,1,1,1
5063,1,1,1,0.048463,0,1,1,1
5064,1,1,1,0.038041,0,1,1,1
5065,1,1,1,0.048984,0,1,1,1
5066,1,1,1,0.070349,0,1,1,1
5067,1,1,1,0.065659,0,1,1,1
5068,1,1,1,0.070349,0,1,1,1
5069,1,1,1,0.075039,0.001998,1,1,1
5070,1,1,1,0.073476,0.140126,1,1,1
5071,1,1,1,0.048463,0.321062,1,1,1
5072,1,1,1,0.045336,0.493436,1,1,1
5073,1,1,1,0.052632,0.678368,1,1,1
5074,1,1,1,0.08025,0.792523,1,1,1
5075,1,1,1,0.079208,0.902397,1,1,1
5076,1,1,1,0.077645,0.884418,1,1,1
5077,1,1,1,0.082335,0.697203,1,1,1
5078,1,1,1,0.084419,0.350171,1,1,1
5079,1,1,1,0.082335,0.469178,1,1,1
5080,1,1,1,0.095362,0.424943,1,1,1
5081,1,1,1,0.116206,0.265126,1,1,1
5082,1,1,1,0.139135,0.071918,1,1,1
5083,1,1,1,0.154768,0.010559,1,1,1
5084,1,1,1,0.163106,0,1,1,1
5085,1,1,1,0.243356,0,1,1,1
5086,1,1,1,0.242835,0,1,1,1
5087,1,1,1,0.226681,0,1,1,1
5088,1,1,1,0.227202,0,1,1,1
5089,1,1,1,0.258468,0,1,1,1
5090,1,1,1,0.225638,0,1,1,1
5091,1,1,1,0.205315,0,1,1,1
5092,1,1,1,0.192288,0,1,1,1
5093,1,1,1,0.189682,0,1,1,1
5094,1,1,1,0.181344,0.136986,1,1,1
5095,1,1,1,0.225117,0.318779,1,1,1
5096,1,1,1,0.257426,0.511416,1,1,1
5097,1,1,1,0.176655,0.682363,1,1,1
5098,1,1,1,0.153205,0.805365,1,1,1
5099,1,1,1,0.153726,0.902968,1,1,1
5100,1,1,1,0.158416,0.927797,1,1,1
5101,1,1,1,0.156331,0.856164,1,1,1
5102,1,1,1,0.125586,0.763984,1,1,1
5103,1,1,1,0.099531,0.628139,1,1,1
5104,1,1,1,0.076602,0.290811,1,1,1
5105,1,1,1,0.069828,0.18008,1,1,1
5106,1,1,1,0.084419,0.126998,1,1,1
5107,1,1,1,0.07087,0.012557,1,1,1
5108,1,1,1,0.06149,0,1,1,1
5109,1,1,1,0.082856,0,1,1,1
5110,1,1,1,0.138093,0,1,1,1
5111,1,1,1,0.15581,0,1,1,1
5112,1,1,1,0.169359,0,1,1,1
5113,1,1,1,0.152684,0,1,1,1
5114,1,1,1,0.128192,0,1,1,1
5115,1,1,1,0.143825,0,1,1,1
5116,1,1,1,0.156853,0,1,1,1
5117,1,1,1,0.143825,0,1,1,1
5118,1,1,1,0.116206,0.117865,1,1,1
5119,1,1,1,0.055758,0.307648,1,1,1
5120,1,1,1,0.033872,0.490297,1,1,1
5121,1,1,1,0.069828,0.6504,1,1,1
5122,1,1,1,0.141219,0.781963,1,1,1
5123,1,1,1,0.263679,0.857591,1,1,1
5124,1,1,1,0.426264,0.916667,1,1,1
5125,1,1,1,0.544033,0.851313,1,1,1
5126,1,1,1,0.622199,0.770263,1,1,1
5127,1,1,1,0.630016,0.428653,1,1,1
5128,1,1,1,0.61334,0.30137,1,1,1
5129,1,1,1,0.485149,0.180365,1,1,1
5130,1,1,1,0.335591,0.055651,1,1,1
5131,1,1,1,0.277228,0.007135,1,1,1
5132,1,1,1,0.243877,0,1,1,1
5133,1,1,1,0.202189,0,1,1,1
5134,1,1,1,0.183429,0,1,1,1
5135,1,1,1,0.198541,0,1,1,1
5136,1,1,1,0.214695,0,1,1,1
5137,1,1,1,0.181866,0,1,1,1
5138,1,1,1,0.173007,0,1,1,1
5139,1,1,1,0.168317,0,1,1,1
5140,1,1,1,0.19333,0,1,1,1
5141,1,1,1,0.175612,0.002283,1,1,1
5142,1,1,1,0.138614,0.061929,1,1,1
5143,1,1,1,0.129234,0.096461,1,1,1
5144,1,1,1,0.114643,0.193493,1,1,1
5145,1,1,1,0.124544,0.543664,1,1,1
5146,1,1,1,0.150078,0.58847,1,1,1
5147,1,1,1,0.156853,0.678653,1,1,1
5148,1,1,1,0.200625,0.573345,1,1,1
5149,1,1,1,0.253778,0.588185,1,1,1
5150,1,1,1,0.294945,0.314498,1,1,1
5151,1,1,1,0.309536,0.136701,1,1,1
5152,1,1,1,0.341324,0.469749,1,1,1
5153,1,1,1,0.318916,0.299658,1,1,1
5154,1,1,1,0.276707,0.115011,1,1,1
5155,1,1,1,0.213653,0.008562,1,1,1
5156,1,1,1,0.196456,0,1,1,1
5157,1,1,1,0.248567,0,1,1,1
5158,1,1,1,0.29234,0,1,1,1
5159,1,1,1,0.249609,0,1,1,1
5160,1,1,1,0.189682,0,1,1,1
5161,1,1,1,0.203752,0,1,1,1
5162,1,1,1,0.233976,0,1,1,1
5163,1,1,1,0.220948,0,1,1,1
5164,1,1,1,0.191767,0,1,1,1
5165,1,1,1,0.17926,0,1,1,1
5166,1,1,1,0.176655,0.03282,1,1,1
5167,1,1,1,0.176655,0.253995,1,1,1
5168,1,1,1,0.19333,0.472317,1,1,1
5169,1,1,1,0.143825,0.326199,1,1,1
5170,1,1,1,0.140698,0.77597,1,1,1
5171,1,1,1,0.167796,0.712329,1,1,1
5172,1,1,1,0.21678,0.153824,1,1,1
5173,1,1,1,0.253257,0.388128,1,1,1
5174,1,1,1,0.273059,0.135559,1,1,1
5175,1,1,1,0.295987,0.368151,1,1,1
5176,1,1,1,0.293382,0.111301,1,1,1
5177,1,1,1,0.25482,0.054224,1,1,1
5178,1,1,1,0.170922,0.021975,1,1,1
5179,1,1,1,0.12715,0.005422,1,1,1
5180,1,1,1,0.115164,0,1,1,1
5181,1,1,1,0.102658,0,1,1,1
5182,1,1,1,0.104221,0,1,1,1
5183,1,1,1,0.103179,0,1,1,1
5184,1,1,1,0.087024,0,1,1,1
5185,1,1,1,0.072955,0,1,1,1
5186,1,1,1,0.071391,0,1,1,1
5187,1,1,1,0.058364,0,1,1,1
5188,1,1,1,0.054195,0,1,1,1
5189,1,1,1,0.041167,0,1,1,1
5190,1,1,1,0.034914,0.024829,1,1,1
5191,1,1,1,0.026055,0.144692,1,1,1
5192,1,1,1,0.015633,0.309646,1,1,1
5193,1,1,1,0.012507,0.448059,1,1,1
5194,1,1,1,0.023971,0.182078,1,1,1
5195,1,1,1,0.031787,0.238014,1,1,1
5196,1,1,1,0.052632,0.291381,1,1,1
5197,1,1,1,0.068265,0.240868,1,1,1
5198,1,1,1,0.066701,0.497432,1,1,1
5199,1,1,1,0.064096,0.447489,1,1,1
5200,1,1,1,0.053153,0.503995,1,1,1
5201,1,1,1,0.059927,0.285674,1,1,1
5202,1,1,1,0.065659,0.123858,1,1,1
5203,1,1,1,0.057322,0.005993,1,1,1
5204,1,1,1,0.069828,0,1,1,1
5205,1,1,1,0.101094,0,1,1,1
5206,1,1,1,0.123502,0,1,1,1
5207,1,1,1,0.139135,0,1,1,1
5208,1,1,1,0.146952,0,1,1,1
5209,1,1,1,0.136529,0,1,1,1
5210,1,1,1,0.164148,0,1,1,1
5211,1,1,1,0.165711,0,1,1,1
5212,1,1,1,0.167275,0,1,1,1
5213,1,1,1,0.168317,0,1,1,1
5214,1,1,1,0.143825,0.123858,1,1,1
5215,1,1,1,0.115685,0.326199,1,1,1
5216,1,1,1,0.10839,0.521689,1,1,1
5217,1,1,1,0.124544,0.62129,1,1,1
5218,1,1,1,0.170922,0.502283,1,1,1
5219,1,1,1,0.176655,0.893265,1,1,1
5220,1,1,1,0.142783,0.596176,1,1,1
5221,1,1,1,0.12715,0.807648,1,1,1
5222,1,1,1,0.153205,0.714041,1,1,1
5223,1,1,1,0.191245,0.585902,1,1,1
5224,1,1,1,0.203752,0.279966,1,1,1
5225,1,1,1,0.197499,0.267409,1,1,1
5226,1,1,1,0.200104,0.101884,1,1,1
5227,1,1,1,0.22147,0.004566,1,1,1
5228,1,1,1,0.233455,0,1,1,1
5229,1,1,1,0.264721,0,1,1,1
5230,1,1,1,0.258989,0,1,1,1
5231,1,1,1,0.270974,0,1,1,1
5232,1,1,1,0.301199,0,1,1,1
5233,1,1,1,0.336634,0,1,1,1
5234,1,1,1,0.341845,0,1,1,1
5235,1,1,1,0.35852,0,1,1,1
5236,1,1,1,0.378322,0,1,1,1
5237,1,1,1,0.33038,0,1,1,1
5238,1,1,1,0.280875,0.119007,1,1,1
5239,1,1,1,0.268369,0.311929,1,1,1
5240,1,1,1,0.332986,0.483162,1,1,1
5241,1,1,1,0.324648,0.648973,1,1,1
5242,1,1,1,0.326212,0.75742,1,1,1
5243,1,1,1,0.425743,0.837614,1,1,1
5244,1,1,1,0.486712,0.845605,1,1,1
5245,1,1,1,0.437728,0.732306,1,1,1
5246,1,1,1,0.366858,0.709475,1,1,1
5247,1,1,1,0.373632,0.521975,1,1,1
5248,1,1,1,0.290776,0.390696,1,1,1
5249,1,1,1,0.244398,0.200628,1,1,1
5250,1,1,1,0.224075,0.084189,1,1,1
5251,1,1,1,0.232413,0.001712,1,1,1
5252,1,1,1,0.276186,0,1,1,1
5253,1,1,1,0.309015,0,1,1,1
5254,1,1,1,0.284002,0,1,1,1
5255,1,1,1,0.230849,0,1,1,1
5256,1,1,1,0.177697,0,1,1,1
5257,1,1,1,0.051589,0,1,1,1
5258,1,1,1,0.048984,0,1,1,1
5259,1,1,1,0.074518,0,1,1,1
5260,1,1,1,0.126107,0,1,1,1
5261,1,1,1,0.149036,0,1,1,1
5262,1,1,1,0.112038,0.103025,1,1,1
5263,1,1,1,0.120896,0.273116,1,1,1
5264,1,1,1,0.109953,0.460331,1,1,1
5265,1,1,1,0.090672,0.648973,1,1,1
5266,1,1,1,0.077645,0.767409,1,1,1
5267,1,1,1,0.060969,0.818493,1,1,1
5268,1,1,1,0.071391,0.868151,1,1,1
5269,1,1,1,0.069828,0.83105,1,1,1
5270,1,1,1,0.08494,0.77597,1,1,1
5271,1,1,1,0.065138,0.618436,1,1,1
5272,1,1,1,0.102137,0.446062,1,1,1
5273,1,1,1,0.156853,0.245434,1,1,1
5274,1,1,1,0.127671,0.095605,1,1,1
5275,1,1,1,0.124544,0.003139,1,1,1
5276,1,1,1,0.144867,0,1,1,1
5277,1,1,1,0.159979,0,1,1,1
5278,1,1,1,0.125065,0,1,1,1
5279,1,1,1,0.104221,0,1,1,1
5280,1,1,1,0.099531,0,1,1,1
5281,1,1,1,0.092757,0,1,1,1
5282,1,1,1,0.096404,0,1,1,1
5283,1,1,1,0.09901,0,1,1,1
5284,1,1,1,0.115685,0,1,1,1
5285,1,1,1,0.133924,0,1,1,1
5286,1,1,1,0.134966,0.112728,1,1,1
5287,1,1,1,0.104742,0.300228,1,1,1
5288,1,1,1,0.09901,0.501712,1,1,1
5289,1,1,1,0.08494,0.678653,1,1,1
5290,1,1,1,0.063575,0.791381,1,1,1
5291,1,1,1,0.045336,0.885845,1,1,1
5292,1,1,1,0.06618,0.912957,1,1,1
5293,1,1,1,0.107869,0.867009,1,1,1
5294,1,1,1,0.136529,0.791096,1,1,1
5295,1,1,1,0.162585,0.644121,1,1,1
5296,1,1,1,0.215737,0.487158,1,1,1
5297,1,1,1,0.279833,0.293664,1,1,1
5298,1,1,1,0.271496,0.108162,1,1,1
5299,1,1,1,0.265763,0.003425,1,1,1
5300,1,1,1,0.303804,0,1,1,1
5301,1,1,1,0.293382,0,1,1,1
5302,1,1,1,0.274622,0,1,1,1
5303,1,1,1,0.279833,0,1,1,1
5304,1,1,1,0.25013,0,1,1,1
5305,1,1,1,0.243356,0,1,1,1
5306,1,1,1,0.202189,0,1,1,1
5307,1,1,1,0.185513,0,1,1,1
5308,1,1,1,0.149557,0,1,1,1
5309,1,1,1,0.112559,0,1,1,1
5310,1,1,1,0.086503,0.123573,1,1,1
5311,1,1,1,0.064617,0.31621,1,1,1
5312,1,1,1,0.060969,0.509703,1,1,1
5313,1,1,1,0.045336,0.67637,1,1,1
5314,1,1,1,0.046899,0.804509,1,1,1
5315,1,1,1,0.054716,0.880993,1,1,1
5316,1,1,1,0.055758,0.908961,1,1,1
5317,1,1,1,0.067223,0.869292,1,1,1
5318,1,1,1,0.075039,0.787386,1,1,1
5319,1,1,1,0.077124,0.645548,1,1,1
5320,1,1,1,0.06149,0.482877,1,1,1
5321,1,1,1,0.058885,0.220605,1,1,1
5322,1,1,1,0.065138,0.099315,1,1,1
5323,1,1,1,0.102137,0.003425,1,1,1
5324,1,1,1,0.130797,0,1,1,1
5325,1,1,1,0.124544,0,1,1,1
5326,1,1,1,0.125065,0,1,1,1
5327,1,1,1,0.091714,0,1,1,1
5328,1,1,1,0.079208,0,1,1,1
5329,1,1,1,0.088588,0,1,1,1
5330,1,1,1,0.076602,0,1,1,1
5331,1,1,1,0.059927,0,1,1,1
5332,1,1,1,0.060448,0,1,1,1
5333,1,1,1,0.058885,0,1,1,1
5334,1,1,1,0.054716,0.047089,1,1,1
5335,1,1,1,0.042731,0.237443,1,1,1
5336,1,1,1,0.042209,0.335616,1,1,1
5337,1,1,1,0.056279,0.571062,1,1,1
5338,1,1,1,0.068265,0.752854,1,1,1
5339,1,1,1,0.077645,0.841895,1,1,1
5340,1,1,1,0.085461,0.872432,1,1,1
5341,1,1,1,0.106305,0.840183,1,1,1
5342,1,1,1,0.104221,0.535959,1,1,1
5343,1,1,1,0.082856,0.448916,1,1,1
5344,1,1,1,0.08494,0.196347,1,1,1
5345,1,1,1,0.064617,0.107877,1,1,1
5346,1,1,1,0.050026,0.019121,1,1,1
5347,1,1,1,0.046899,0.002854,1,1,1
5348,1,1,1,0.042209,0,1,1,1
5349,1,1,1,0.045857,0,1,1,1
5350,1,1,1,0.05211,0,1,1,1
5351,1,1,1,0.0568,0,1,1,1
5352,1,1,1,0.071391,0,1,1,1
5353,1,1,1,0.076081,0,1,1,1
5354,1,1,1,0.069307,0,1,1,1
5355,1,1,1,0.046378,0,1,1,1
5356,1,1,1,0.039083,0,1,1,1
5357,1,1,1,0.030745,0.007991,1,1,1
5358,1,1,1,0.038041,0.094178,1,1,1
5359,1,1,1,0.033351,0.273116,1,1,1
5360,1,1,1,0.050547,0.392979,1,1,1
5361,1,1,1,0.085982,0.494578,1,1,1
