Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6
,,,,,,,,54,49.03102760192001,147.09308280576002,24.515513800960004,98.06205520384002,147.09308280576002,367.73270701440003
,,,,,,,,55,50.593244609024005,151.77973380544,25.296622304512002,101.18648921804801,151.77973380544,379.44933456768
,,,,,,,,56,52.84434277990401,158.53302831808,26.422171389952005,105.68868555980802,158.53302831808,396.33257084928005
,,,,,,,,57,54.944865876992004,164.83459767424003,27.472432938496002,109.88973171072001,164.83459767424003,412.0864940774401
,,,,,,,,58,56.95504396441601,170.86513191488,28.477521982208003,113.91008790720001,170.86513191488,427.1628297331201
,,,,,,,,59,59.32283786291201,177.96851363200003,29.661418931456005,118.64567568256001,177.96851363200003,444.92128397184
,,,,,,,,60,61.03939443097601,183.11818331456,30.519697215488005,122.07878884032002,183.11818331456,457.79545823232
,,,,,,,,61,61.91649458841601,185.74948378688003,30.958247294208004,123.83298915520001,185.74948378688003,464.3737094131201
,,,,,,,,62,61.60781555302401,184.82344663744001,30.803907776512006,123.21563112768003,184.82344663744001,462.0586166476801
,,,,,,,,63,61.344309065728005,184.03292715392,30.672154532864003,122.68861817472002,184.03292715392,460.08231799296004
,,,,,,,,64,61.957902735872004,185.87370825088001,30.978951367936002,123.91580542848001,185.87370825088001,464.68427051904
,,,,,,,,65,64.20523659264,192.61570977792002,32.10261829632,128.41047318528,192.61570977792002,481.53927444480007
,,,,,,,,66,68.127718783488,204.3831563072,34.063859391744,136.25543761024002,204.3831563072,510.9578908761601
,,,,,,,,67,66.52409362892801,199.57228084352002,33.26204681446401,133.04818730112,199.57228084352002,498.93070221696007
,,,,,,,,68,64.30311040358401,192.90933118912002,32.15155520179201,128.60622082880002,192.90933118912002,482.27332802688005
,,,,,,,,69,62.247759854592005,186.74327960704002,31.123879927296002,124.49551966592001,186.74327960704002,466.8581989094401
,,,,,,,,70,60.06442046259201,180.19326143104,30.032210231296006,120.12884088192001,180.19326143104,450.48315346944
,,,,,,,,71,57.20349293568001,171.61047880704,28.601746467840005,114.40698587136002,171.61047880704,429.02619701760005
,,,,,,,,72,54.297392860672005,162.89217862528002,27.148696430336003,108.59478567808,162.89217862528002,407.23044645504007
,,,,,,,,73,51.816667548672,155.45000268928,25.908333774336,103.633335097344,155.45000268928,388.62500661504004
,,,,,,,,74,50.962153622016004,152.88646088768002,25.481076811008002,101.92430724403201,152.88646088768002,382.21615216512004
,,,,,,,,75,49.686029419520004,149.05808825856,24.843014709760002,99.37205883904001,149.05808825856,372.64522064640005
,,,,,,,,76,49.39240790016001,148.17722370048,24.696203950080005,98.78481580032002,148.17722370048,370.44305925120005
,,,,,,,,77,49.806489547776,149.41946866496002,24.903244773888,99.612979095552,149.41946866496002,373.5486716083201
,,,,,,,,78,51.786552516608005,155.35965750656,25.893276258304002,103.57310503321601,155.35965750656,388.39914387456
,,,,,,,,79,56.17205321728,168.51615965184,28.08602660864,112.34410643456,168.51615965184,421.2903991296001
,,,,,,,,80,60.51238145638401,181.53714434752,30.256190728192006,121.02476293440002,181.53714434752,453.84286092288005
,,,,,,,,81,63.53141285836801,190.59423853184,31.765706429184004,127.06282576000001,190.59423853184,476.4855964377601
,,,,,,,,82,64.58543880755201,193.75631646592,32.292719403776005,129.17087757184,193.75631646592,484.39079105664
,,,,,,,,83,65.247969339904,195.74390799808003,32.623984669952,130.49593870144002,195.74390799808003,489.35977004928003
,,,,,,,,84,66.283173372416,198.84952013888002,33.141586686208,132.5663467232,198.84952013888002,497.12380029312004
,,,,,,,,85,66.76501379891201,200.29504144,33.382506899456004,133.53002755456,200.29504144,500.7376034918401
,,,,,,,,86,66.49397859686401,199.48193576896003,33.246989298432005,132.98795721536,199.48193576896003,498.70483947648006
,,,,,,,,87,66.00837376972801,198.02512126592003,33.004186884864005,132.01674758272003,198.02512126592003,495.0628032729601
,,,,,,,,88,66.88170952652801,200.64512853632002,33.44085476326401,133.76341909632004,200.64512853632002,501.61282144896006
,,,,,,,,89,68.782720601088,206.34816176,34.391360300544,137.56544124544,206.34816176,515.87040450816
,,,,,,,,90,72.125488554496,216.37646568512002,36.062744277248,144.25097708736004,216.37646568512002,540.9411641587201
,,,,,,,,91,70.21318436454402,210.639553072,35.10659218227201,140.42636875072,210.639553072,526.5988827340801
,,,,,,,,92,68.36487463936001,205.09462391808,34.182437319680005,136.72974927872002,205.09462391808,512.7365597952
,,,,,,,,93,65.19526807705601,195.58580425280002,32.59763403852801,130.39053613248,195.58580425280002,488.96451057792007
,,,,,,,,94,62.55267448934401,187.65802344640002,31.276337244672003,125.10534900032002,187.65802344640002,469.14505867008006
,,,,,,,,95,59.815971491328,179.44791443072,29.907985745664,119.63194302592001,179.44791443072,448.61978618496005
,,,,,,,,96,56.096765723648005,168.29029712768002,28.048382861824003,112.19353149056002,168.29029712768002,420.72574292736005
,,,,,,,,97,53.74779365529601,161.24338098752003,26.873896827648004,107.49558731059201,161.24338098752003,403.1084524147201
,,,,,,,,98,52.328623007232004,156.98586906496,26.164311503616002,104.65724601446401,156.98586906496,392.46467255424005
,,,,,,,,99,50.962153622016004,152.88646088768002,25.481076811008002,101.92430724403201,152.88646088768002,382.21615216512004
,,,,,,,,100,50.93203858995201,152.79611581312002,25.466019294976004,101.86407717990402,152.79611581312002,381.9902894246401
,,,,,,,,101,51.32353400678401,153.97060199872,25.661767003392004,102.64706801356802,153.97060199872,384.92650505088005
,,,,,,,,102,53.593454094336,160.78036230464,26.796727047168,107.186908188672,160.78036230464,401.95090570752006
,,,,,,,,103,57.372889926144005,172.11866975680002,28.686444963072002,114.74577987392,172.11866975680002,430.29667444608003
,,,,,,,,104,61.837442607616005,185.51232784448,30.918721303808002,123.67488519360002,185.51232784448,463.7808195571201
,,,,,,,,105,64.55908817612801,193.67726448512005,32.27954408806401,129.11817639552,193.67726448512005,484.1931613209601
,,,,,,,,106,65.68087290419201,197.04261875584,32.84043645209601,131.36174576512002,197.04261875584,492.60654678144004
,,,,,,,,107,66.452570449408,199.35771130496002,33.226285224704,132.90514094208,199.35771130496002,498.3942783705601
,,,,,,,,108,66.919353359872,200.75806012288004,33.459676679936,133.83870667648003,200.75806012288004,501.89515019904
,,,,,,,,109,66.74995628288,200.24986884864,33.37497814144,133.49991256576,200.24986884864,500.6246721216001
,,,,,,,,110,66.49021419622402,199.47064256704002,33.24510709811201,132.98042841408002,199.47064256704002,498.67660647168003
,,,,,,,,111,66.09495446528001,198.28486339584003,33.047477232640006,132.18990893056002,198.28486339584003,495.7121584896001
,,,,,,,,112,67.171566731776,201.51470021696002,33.585783365888,134.34313344192003,201.51470021696002,503.7867504883201
,,,,,,,,113,69.196802248704,207.59040672448003,34.598401124352,138.39360451904003,207.59040672448003,518.97601686528
,,,,,,,,114,72.55839203225601,217.67517611840003,36.279196016128004,145.11678404288003,217.67517611840003,544.18794024192
,,,,,,,,115,70.875714983424,212.62714492864004,35.437857491712,141.75142998848003,212.62714492864004,531.5678623756801
,,,,,,,,116,68.83542195046401,206.50626582976,34.417710975232005,137.67084392256,206.50626582976,516.2656646284801
,,,,,,,,117,67.100043465728,201.30013035392003,33.550021732864,134.20008697472002,201.30013035392003,503.2503259929601
,,,,,,,,118,64.318167919616,192.95450378048002,32.159083959808,128.6363358176,192.95450378048002,482.38625939712006
,,,,,,,,119,60.40321444352,181.20964333056,30.20160722176,120.80642888704,181.20964333056,453.02410832640004
,,,,,,,,120,56.687773076480006,170.06331922944,28.343886538240003,113.37554615296001,170.06331922944,425.1582980736
,,,,,,,,121,54.173168331776004,162.51950501696,27.086584165888002,108.34633664192002,162.51950501696,406.29876248832005
,,,,,,,,122,52.437789933568006,157.31336975744003,26.218894966784003,104.87557986713601,157.31336975744003,393.28342450176
,,,,,,,,123,52.16299033088001,156.48897099264002,26.081495165440003,104.32598066176001,156.48897099264002,391.22242748160005
,,,,,,,,124,52.38132427008,157.14397281024,26.19066213504,104.76264854016,157.14397281024,392.8599320256
,,,,,,,,125,52.181812247552,156.54543678592003,26.090906123776,104.363624495104,156.54543678592003,391.36359185664
,,,,,,,,126,53.62356912640001,160.8707073792,26.811784563200003,107.24713825280001,160.8707073792,402.1767684480001
,,,,,,,,127,57.31265986201601,171.93797960768,28.656329931008006,114.62531970240002,171.93797960768,429.84494896512
,,,,,,,,128,62.149886043648,186.44965808768,31.074943021824,124.29977213056002,186.44965808768,466.12414532736005
,,,,,,,,129,64.43862804787202,193.31588418688,32.21931402393601,128.87725605248002,193.31588418688,483.28971035904004
,,,,,,,,130,65.605585324032,196.81675601536,32.802792662016,131.2111706048,196.81675601536,492.04188993024
,,,,,,,,131,65.77874671513601,197.33624016704002,32.889373357568005,131.55749340864,197.33624016704002,493.3406003635201
,,,,,,,,132,66.305759689728,198.91727902592004,33.152879844864,132.61151942272002,198.91727902592004,497.29319767296005
,,,,,,,,133,65.944379391488,197.83313813120003,32.972189695744,131.88875882624,197.83313813120003,494.58284543616
,,,,,,,,134,65.383486984192,196.15046099584004,32.691743492096,130.76697392512,196.15046099584004,490.3761523814401
,,,,,,,,135,65.168917445632,195.50675238016,32.584458722816,130.337834848,195.50675238016,488.7668808422401
,,,,,,,,136,66.32081720576001,198.96245161728,33.160408602880004,132.64163441152002,198.96245161728,497.40612904320005
,,,,,,,,137,68.65473175808,205.96419527424004,34.32736587904,137.30946351616,205.96419527424004,514.9104881856001
,,,,,,,,138,72.912243615744,218.73673082560003,36.456121807872,145.82448725312,218.73673082560003,546.84182711808
,,,,,,,,139,70.37881704089601,211.13645114432003,35.189408520448005,140.75763406016003,211.13645114432003,527.84112780672
,,,,,,,,140,68.225592594432,204.67677782656003,34.112796297216,136.45118514560002,204.67677782656003,511.6919444582401
,,,,,,,,141,66.418691016704,199.25607302848002,33.209345508352,132.83738205504002,199.25607302848002,498.1401826252801
,,,,,,,,142,64.49509371136001,193.48528113408003,32.24754685568001,128.99018742272003,193.48528113408003,483.7132028352001
,,,,,,,,143,60.86623303987201,182.59869916288002,30.433116519936004,121.73246603648,182.59869916288002,456.49674779904007
,,,,,,,,144,56.939986448384005,170.81995932352,28.469993224192002,113.87997291840001,170.81995932352,427.04989836288007
,,,,,,,,145,54.40655978700801,163.21967931776,27.203279893504003,108.81311961728001,163.21967931776,408.04919840256
,,,,,,,,146,52.957274193408004,158.87182253696002,26.478637096704002,105.91454838681601,158.87182253696002,397.17955645056
,,,,,,,,147,51.88819072819201,155.66457222784,25.944095364096004,103.77638145638402,155.66457222784,389.16143046144003
,,,,,,,,148,51.579511692800004,154.73853507840002,25.789755846400002,103.15902338560001,154.73853507840002,386.84633769600003
,,,,,,,,149,51.82419626342401,155.47258876864,25.912098131712003,103.64839252684801,155.47258876864,388.68147197568004
,,,,,,,,150,53.90589753036801,161.71769254784002,26.952948765184004,107.81179506073602,161.71769254784002,404.29423147776004
,,,,,,,,151,57.61381018265601,172.84143056960002,28.806905091328005,115.22762034368002,172.84143056960002,432.10357636992006
,,,,,,,,152,62.22517362380801,186.67552082816002,31.112586811904006,124.45034729088,186.67552082816002,466.6888021785601
,,,,,,,,153,64.67954821785601,194.0386446752,32.339774108928005,129.35909641408,194.0386446752,485.0966116339201
,,,,,,,,154,66.03096008704,198.09288026112003,33.01548004352,132.06192017408,198.09288026112003,495.23220065280003
,,,,,,,,155,65.71475225036801,197.14425670784004,32.857376125184004,131.42950454400003,197.14425670784004,492.8606418777601
,,,,,,,,156,65.44748144896,196.34244434688,32.72374072448,130.89496289792,196.34244434688,490.8561108672001
,,,,,,,,157,64.60049632358401,193.80148894912003,32.300248161792005,129.2009926688,193.80148894912003,484.50372242688
,,,,,,,,158,63.584114121216004,190.75234238528,31.792057060608002,127.1682282208,190.75234238528,476.88085590912004
,,,,,,,,159,62.680663332352005,188.04199004032,31.340331666176002,125.36132662144001,188.04199004032,470.10497499264005
,,,,,,,,160,63.32437203456001,189.97311610368,31.662186017280003,126.64874406912001,189.97311610368,474.93279025920003
,,,,,,,,161,66.919353359872,200.75806012288004,33.459676679936,133.83870667648003,200.75806012288004,501.89515019904
,,,,,,,,162,72.19324733337601,216.57974202176004,36.096623666688004,144.38649464512002,216.57974202176004,541.4493550003201
,,,,,,,,163,71.47801545164802,214.43404631168002,35.73900772582401,142.95603094656,214.43404631168002,536.0851158873601
,,,,,,,,164,69.45654433536001,208.36963300608005,34.728272167680004,138.91308867072001,208.36963300608005,520.9240825152001
,,,,,,,,165,67.30708428953601,201.92125289024003,33.653542144768004,134.61416855744002,201.92125289024003,504.8031321715201
,,,,,,,,166,65.43995264768,196.31985794304003,32.71997632384,130.87990529536,196.31985794304003,490.7996448576001
,,,,,,,,167,61.558878604288005,184.6766357696,30.779439302144002,123.11775725184002,184.6766357696,461.6915895321601
,,,,,,,,168,57.88484538470401,173.65453613248,28.942422692352004,115.76969079104,173.65453613248,434.13634038528005
,,,,,,,,169,55.912311130624005,167.73693337024002,27.956155565312002,111.82462228288,167.73693337024002,419.34233347968006
,,,,,,,,170,55.00509594112001,165.01528782336,27.502547970560006,110.01019188224002,165.01528782336,412.53821955840004
,,,,,,,,171,54.33503660748801,163.00510977920004,27.167518303744004,108.67007325824001,163.00510977920004,407.51277455616
,,,,,,,,172,54.41032418764801,163.23097251968,27.205162093824004,108.82064841856001,163.23097251968,408.07743140736005
,,,,,,,,173,54.865813982720006,164.59744194816,27.432906991360003,109.73162796544001,164.59744194816,411.4936048704
,,,,,,,,174,56.405444672512004,169.21633406080002,28.202722336256002,112.81088930176001,169.21633406080002,423.04083504384005
,,,,,,,,175,60.967871251456,182.90361377600001,30.483935625728,121.93574248128002,182.90361377600001,457.2590343859201
,,,,,,,,176,66.03848880179201,198.11546644864,33.01924440089601,132.07697756032002,198.11546644864,495.28866601344004
,,,,,,,,177,68.48157036697602,205.44471112256002,34.24078518348801,136.96314071232,205.44471112256002,513.61177775232
,,,,,,,,178,68.7262549376,206.17876481280004,34.3631274688,137.4525098752,206.17876481280004,515.446912032
,,,,,,,,179,67.12262978304001,201.36788934912002,33.561314891520006,134.24525956608002,201.36788934912002,503.4197233728001
,,,,,,,,180,66.26811585638401,198.80434754752002,33.13405792819201,132.53623173440002,198.80434754752002,497.01086892288004
,,,,,,,,181,65.455010163712,196.36503053440003,32.727505081856,130.91002028416003,196.36503053440003,490.9125762278401
,,,,,,,,182,63.986902653440005,191.96070796032,31.993451326720002,127.97380530688001,191.96070796032,479.90176990080005
,,,,,,,,183,63.226498223616005,189.67949469248,31.613249111808003,126.4529964256,189.67949469248,474.19873667712005
,,,,,,,,184,63.97937385216001,191.93812155648004,31.989686926080005,127.95874770432002,191.93812155648004,479.84530389120005
,,,,,,,,185,66.953232792576,200.85969839936,33.476616396288,133.90646556352002,200.85969839936,502.14924594432006
,,,,,,,,186,71.782930172928,215.34879047552002,35.891465086464,143.56586038912002,215.34879047552002,538.37197629696
,,,,,,,,187,71.839395836416,215.51818753088003,35.919697918208,143.67879165120002,215.51818753088003,538.7954687731201
,,,,,,,,188,69.396314271232,208.18894285696,34.698157135616,138.79262849920002,208.18894285696,520.4723570342401
,,,,,,,,189,67.96585050777601,203.89755154496,33.982925253888006,135.93170099392,203.89755154496,509.74387880832006
,,,,,,,,190,65.677108503552,197.03132555392003,32.838554251776,131.35421696384,197.03132555392003,492.5783137766401
,,,,,,,,191,61.957902735872004,185.87370825088001,30.978951367936002,123.91580542848001,185.87370825088001,464.68427051904
,,,,,,,,192,58.66030733056001,175.98092199168002,29.330153665280005,117.32061466112002,175.98092199168002,439.9523049792
,,,,,,,,193,56.055357489664004,168.16607244736002,28.027678744832002,112.11071500096001,168.16607244736002,420.41518117248006
,,,,,,,,194,54.30868597606401,162.92605790656,27.154342988032006,108.61737197376,162.92605790656,407.31514482048004
,,,,,,,,195,53.21325187942401,159.63975561664,26.606625939712004,106.42650375884801,159.63975561664,399.09938909568007
,,,,,,,,196,52.753997770240005,158.26199331072002,26.376998885120003,105.50799554048001,158.26199331072002,395.65498327680007
,,,,,,,,197,52.855635981824,158.56690792384,26.427817990912,105.711271963648,158.56690792384,396.41726986368
,,,,,,,,198,53.71014982195201,161.13044950912,26.855074910976004,107.42029964390402,161.13044950912,402.82612366464
,,,,,,,,199,55.983834310144005,167.95150290880002,27.991917155072002,111.96766864192001,167.95150290880002,419.87875732608
,,,,,,,,200,58.713008593408006,176.13902573696004,29.356504296704003,117.42601723008,176.13902573696004,440.34756445056
,,,,,,,,201,59.98160408115201,179.94481228672004,29.990802040576003,119.96320811904002,179.94481228672004,449.86203060864005
,,,,,,,,202,60.68177844684801,182.04533529728002,30.340889223424004,121.36355693696001,182.04533529728002,455.11333835136
,,,,,,,,203,60.58766903654401,181.76300708800002,30.293834518272003,121.17533809472002,181.76300708800002,454.4075177740801
,,,,,,,,204,59.97407536640001,179.9222260992,29.987037683200004,119.94815073280002,179.9222260992,449.805565248
,,,,,,,,205,59.774563257344006,179.3236897504,29.887281628672003,119.54912653632002,179.3236897504,448.30922443008006
,,,,,,,,206,58.93134253260801,176.79402755456002,29.465671266304003,117.86268510848002,176.79402755456002,441.9850689945601
,,,,,,,,207,58.56243351961601,175.68730058048,29.281216759808004,117.12486701760001,175.68730058048,439.21825139712007
,,,,,,,,208,59.736919510528004,179.21075848832004,29.868459755264002,119.47383906432002,179.21075848832004,448.02689632896005
,,,,,,,,209,63.15873944473601,189.47621835584002,31.579369722368003,126.31747886784002,189.47621835584002,473.6905458355201
,,,,,,,,210,68.34981712332801,205.04945132672,34.174908561664004,136.69963428992,205.04945132672,512.62362842496
,,,,,,,,211,67.834097264128,203.50229174912002,33.917048632064,135.66819457152002,203.50229174912002,508.75572948096004
,,,,,,,,212,65.710987936256,197.1329638304,32.855493968128,131.42197585088002,197.1329638304,492.83240952192006
,,,,,,,,213,63.90408627200001,191.71225881600003,31.952043136000004,127.80817254400002,191.71225881600003,479.28064704
,,,,,,,,214,61.79603446016001,185.38810338048,30.898017230080004,123.59206892032002,185.38810338048,463.47025845120004
,,,,,,,,215,58.980279481344006,176.9408384224,29.490139740672003,117.96055898432002,176.9408384224,442.35209611008
,,,,,,,,216,55.942426162688,167.82727844480002,27.971213081344,111.88485236864001,167.82727844480002,419.5681962201601
,,,,,,,,217,54.07529452083201,162.22588360576003,27.037647260416005,108.15058904166402,162.22588360576003,405.56470890624
,,,,,,,,218,52.60342260992,157.81026782976002,26.30171130496,105.20684521984,157.81026782976002,394.52566957440007
,,,,,,,,219,51.93712767692801,155.81138298752,25.968563838464004,103.87425535385601,155.81138298752,389.52845757696
,,,,,,,,220,51.63974175692801,154.91922522752003,25.819870878464005,103.27948351385602,154.91922522752003,387.29806317696006
,,,,,,,,221,50.834164779008006,152.50249429376,25.417082389504003,101.66832955801601,152.50249429376,381.25623584256005
,,,,,,,,222,51.50422411264,154.51267233792004,25.75211205632,103.00844822528,154.51267233792004,386.28168084480006
,,,,,,,,223,53.412763901952005,160.23829174912004,26.706381950976002,106.82552780390401,160.23829174912004,400.59572926464006
,,,,,,,,224,55.86713858252801,167.60141570432,27.933569291264003,111.73427720832001,167.60141570432,419.00353936896005
,,,,,,,,225,57.39924055756801,172.19772162944003,28.699620278784003,114.79848115840001,172.19772162944003,430.49430418176
,,,,,,,,226,58.96522196531201,176.8956659392,29.482610982656006,117.93044388736001,176.8956659392,442.2391647398401
,,,,,,,,227,60.113357324800006,180.34007197440002,30.056678662400003,120.22671464960001,180.34007197440002,450.8501799360001
,,,,,,,,228,60.896348071936,182.68904423744002,30.448174035968,121.79269612224002,182.68904423744002,456.7226105395201
,,,,,,,,229,61.171147674624,183.51344300224,30.585573837312,122.34229537088001,183.51344300224,458.78360755968004
,,,,,,,,230,60.858704238592004,182.57611275904,30.429352119296002,121.71740843392001,182.57611275904,456.44028178944006
,,,,,,,,231,60.662956616704,181.98886982848003,30.331478308352,121.32591325504,181.98886982848003,454.9721746252801
,,,,,,,,232,62.11600661094401,186.34801981120003,31.058003305472006,124.23201324352,186.34801981120003,465.87004958208007
,,,,,,,,233,65.360900753408,196.08270221696,32.680450376704,130.72180155008002,196.08270221696,490.20675565056007
,,,,,,,,234,69.49418808217601,208.48256426816002,34.747094041088005,138.98837614272,208.48256426816002,521.2064106163201
,,,,,,,,235,68.018551857152,204.05565561472002,34.009275928576,136.03710367104003,204.05565561472002,510.13913892864
,,,,,,,,236,66.117540782592,198.35262239104003,33.058770391296,132.23508152192002,198.35262239104003,495.8815558694401
,,,,,,,,237,63.986902653440005,191.96070796032,31.993451326720002,127.97380530688001,191.96070796032,479.90176990080005
,,,,,,,,238,61.875086440960004,185.62525932288003,30.937543220480002,123.75017288192001,185.62525932288003,464.06314830720004
,,,,,,,,239,59.30401603276801,177.91204805504003,29.652008016384006,118.6080321088,177.91204805504003,444.7801202457601
,,,,,,,,240,56.24357639680001,168.7307291904,28.121788198400004,112.48715279360002,168.7307291904,421.8268229760001
