Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6
,,,,,,,,1245,60.4437484,181.3312452,30.2218742,120.8874968,181.3312452,453.328113
,,,,,,,,1246,58.36596192,175.0978858,29.18298096,116.7319238,175.0978858,437.7447144
,,,,,,,,1247,55.54685464,166.6405639,27.77342732,111.0937093,166.6405639,416.6014098
,,,,,,,,1248,52.28921952,156.8676586,26.14460976,104.578439,156.8676586,392.1691464
,,,,,,,,1249,50.62211784,151.8663535,25.31105892,101.2442357,151.8663535,379.6658838
,,,,,,,,1250,48.79143824,146.3743147,24.39571912,97.58287648,146.3743147,365.9357868
,,,,,,,,1251,48.26938136,144.8081441,24.13469068,96.53876272,144.8081441,362.0203602
,,,,,,,,1252,48.091882,144.275646,24.045941,96.183764,144.275646,360.689115
,,,,,,,,1253,48.52692944,145.5807883,24.26346472,97.05385888,145.5807883,363.9519708
,,,,,,,,1254,50.5281476,151.5844428,25.2640738,101.0562952,151.5844428,378.961107
,,,,,,,,1255,54.82989648,164.4896894,27.41494824,109.659793,164.4896894,411.2242236
,,,,,,,,1256,58.74184288,176.2255286,29.37092144,117.4836858,176.2255286,440.5638216
,,,,,,,,1257,60.78482552,182.3544766,30.39241276,121.569651,182.3544766,455.8861914
,,,,,,,,1258,61.66884192,185.0065258,30.83442096,123.3376838,185.0065258,462.5163144
,,,,,,,,1259,62.44148616,187.3244585,31.22074308,124.8829723,187.3244585,468.3111462
,,,,,,,,1260,62.90089616,188.7026885,31.45044808,125.8017923,188.7026885,471.7567212
,,,,,,,,1261,62.63290696,187.8987209,31.31645348,125.2658139,187.8987209,469.7468022
,,,,,,,,1262,61.54702864,184.6410859,30.77351432,123.0940573,184.6410859,461.6027148
,,,,,,,,1263,60.7082572,182.1247716,30.3541286,121.4165144,182.1247716,455.311929
,,,,,,,,1264,60.78830592,182.3649178,30.39415296,121.5766118,182.3649178,455.9122944
,,,,,,,,1265,62.61550512,187.8465154,31.30775256,125.2310102,187.8465154,469.6162884
,,,,,,,,1266,64.84990864,194.5497259,32.42495432,129.6998173,194.5497259,486.3743148
,,,,,,,,1267,65.2988776,195.8966328,32.6494388,130.5977552,195.8966328,489.741582
,,,,,,,,1268,63.48211952,190.4463586,31.74105976,126.964239,190.4463586,476.1158964
,,,,,,,,1269,61.29992168,183.899765,30.64996084,122.5998434,183.899765,459.7494126
,,,,,,,,1270,58.32071696,174.9621509,29.16035848,116.6414339,174.9621509,437.4053772
,,,,,,,,1271,55.10136608,165.3040982,27.55068304,110.2027322,165.3040982,413.2602456
,,,,,,,,1272,52.05255376,156.1576613,26.02627688,104.1051075,156.1576613,390.3941532
,,,,,,,,1273,49.90167928,149.7050378,24.95083964,99.80335856,149.7050378,374.2625946
,,,,,,,,1274,48.71486992,146.1446098,24.35743496,97.42973984,146.1446098,365.3615244
,,,,,,,,1275,48.0292352,144.0877056,24.0146176,96.0584704,144.0877056,360.219264
,,,,,,,,1276,47.83433392,143.5030018,23.91716696,95.66866784,143.5030018,358.7575044
,,,,,,,,1277,48.366832,145.100496,24.183416,96.733664,145.100496,362.75124
,,,,,,,,1278,50.19403112,150.5820934,25.09701556,100.3880622,150.5820934,376.4552334
,,,,,,,,1279,54.27651616,162.8295485,27.13825808,108.5530323,162.8295485,407.0738712
,,,,,,,,1280,58.22326632,174.669799,29.11163316,116.4465326,174.669799,436.6744974
,,,,,,,,1281,60.53075784,181.5922735,30.26537892,121.0615157,181.5922735,453.9806838
,,,,,,,,1282,60.6456104,181.9368312,30.3228052,121.2912208,181.9368312,454.842078
,,,,,,,,1283,59.6919864,179.0759592,29.8459932,119.3839728,179.0759592,447.689898
,,,,,,,,1284,59.4970852,178.4912556,29.7485426,118.9941704,178.4912556,446.228139
,,,,,,,,1285,59.33350736,178.0005221,29.66675368,118.6670147,178.0005221,445.0013052
,,,,,,,,1286,58.17106064,174.5131819,29.08553032,116.3421213,174.5131819,436.2829548
,,,,,,,,1287,57.68728792,173.0618638,28.84364396,115.3745758,173.0618638,432.6546594
,,,,,,,,1288,58.02140432,174.064213,29.01070216,116.0428086,174.064213,435.1605324
,,,,,,,,1289,59.23605672,177.7081702,29.61802836,118.4721134,177.7081702,444.2704254
,,,,,,,,1290,61.90202736,185.7060821,30.95101368,123.8040547,185.7060821,464.2652052
,,,,,,,,1291,62.88349432,188.650483,31.44174716,125.7669886,188.650483,471.6262074
,,,,,,,,1292,62.4554076,187.3662228,31.2277038,124.9108152,187.3662228,468.415557
,,,,,,,,1293,60.42286608,181.2685982,30.21143304,120.8457322,181.2685982,453.1714956
,,,,,,,,1294,57.7464544,173.2393632,28.8732272,115.4929088,173.2393632,433.098408
,,,,,,,,1295,54.9795528,164.9386584,27.4897764,109.9591056,164.9386584,412.346646
,,,,,,,,1296,51.48873224,154.4661967,25.74436612,102.9774645,154.4661967,386.1654918
,,,,,,,,1297,49.79378752,149.3813626,24.89689376,99.58757504,149.3813626,373.4534064
,,,,,,,,1298,48.62089968,145.862699,24.31044984,97.24179936,145.862699,364.6567476
,,,,,,,,1299,47.95266688,143.8580006,23.97633344,95.90533376,143.8580006,359.6450016
,,,,,,,,1300,47.79953016,143.3985905,23.89976508,95.59906032,143.3985905,358.4964762
,,,,,,,,1301,48.24153832,144.724615,24.12076916,96.48307664,144.724615,361.8115374
,,,,,,,,1302,49.73462104,149.2038631,24.86731052,99.46924208,149.2038631,373.0096578
,,,,,,,,1303,53.68137128,161.0441138,26.84068564,107.3627426,161.0441138,402.6102846
,,,,,,,,1304,56.87983992,170.6395198,28.43991996,113.7596798,170.6395198,426.5987994
,,,,,,,,1305,57.72905248,173.1871574,28.86452624,115.458105,173.1871574,432.9678936
,,,,,,,,1306,56.6675368,170.0026104,28.3337684,113.3350736,170.0026104,425.006526
,,,,,,,,1307,56.00626472,168.0187942,28.00313236,112.0125294,168.0187942,420.0469854
,,,,,,,,1308,55.63734448,166.9120334,27.81867224,111.274689,166.9120334,417.2800836
,,,,,,,,1309,55.66170712,166.9851214,27.83085356,111.3234142,166.9851214,417.4628034
,,,,,,,,1310,55.57469768,166.724093,27.78734884,111.1493954,166.724093,416.8102326
,,,,,,,,1311,55.68606976,167.0582093,27.84303488,111.3721395,167.0582093,417.6455232
,,,,,,,,1312,56.10371528,168.3111458,28.05185764,112.2074306,168.3111458,420.7778646
,,,,,,,,1313,58.9506656,176.8519968,29.4753328,117.9013312,176.8519968,442.129992
,,,,,,,,1314,61.77673368,185.330201,30.88836684,123.5534674,185.330201,463.3255026
,,,,,,,,1315,62.67119112,188.0135734,31.33559556,125.3423822,188.0135734,470.0339334
,,,,,,,,1316,61.97511528,185.9253458,30.98755764,123.9502306,185.9253458,464.8133646
,,,,,,,,1317,60.3741408,181.1224224,30.1870704,120.7482816,181.1224224,452.806056
,,,,,,,,1318,58.64439224,175.9331767,29.32219612,117.2887845,175.9331767,439.8329418
,,,,,,,,1319,55.73131472,167.1939442,27.86565736,111.4626294,167.1939442,417.9848604
,,,,,,,,1320,52.4075524,157.2226572,26.2037762,104.8151048,157.2226572,393.056643
,,,,,,,,1321,50.28104064,150.8431219,25.14052032,100.5620813,150.8431219,377.1078048
,,,,,,,,1322,49.26825024,147.8047507,24.63412512,98.53650048,147.8047507,369.5118768
,,,,,,,,1323,48.66266424,145.9879927,24.33133212,97.32532848,145.9879927,364.9699818
,,,,,,,,1324,48.38771424,145.1631427,24.19385712,96.77542848,145.1631427,362.9078568
,,,,,,,,1325,48.55825288,145.6747586,24.27912644,97.11650576,145.6747586,364.1868966
,,,,,,,,1326,51.10241016,153.3072305,25.55120508,102.2048203,153.3072305,383.2680762
,,,,,,,,1327,55.49464888,166.4839466,27.74732444,110.9892978,166.4839466,416.2098666
,,,,,,,,1328,59.93909336,179.8172801,29.96954668,119.8781867,179.8172801,449.5432002
,,,,,,,,1329,60.83007048,182.4902114,30.41503524,121.660141,182.4902114,456.2255286
,,,,,,,,1330,58.74184288,176.2255286,29.37092144,117.4836858,176.2255286,440.5638216
,,,,,,,,1331,56.70930128,170.1279038,28.35465064,113.4186026,170.1279038,425.3197596
,,,,,,,,1332,55.83572608,167.5071782,27.91786304,111.6714522,167.5071782,418.7679456
,,,,,,,,1333,55.29278688,165.8783606,27.64639344,110.5855738,165.8783606,414.6959016
,,,,,,,,1334,54.62803448,163.8841034,27.31401724,109.256069,163.8841034,409.7102586
,,,,,,,,1335,54.55494648,163.6648394,27.27747324,109.109893,163.6648394,409.1620986
,,,,,,,,1336,55.60254064,166.8076219,27.80127032,111.2050813,166.8076219,417.0190548
,,,,,,,,1337,57.97267904,173.9180371,28.98633952,115.9453581,173.9180371,434.7950928
,,,,,,,,1338,62.1247716,186.3743148,31.0623858,124.2495432,186.3743148,465.935787
,,,,,,,,1339,64.54015488,193.6204646,32.27007744,129.0803098,193.6204646,484.0511616
,,,,,,,,1340,64.3556948,193.0670844,32.1778474,128.7113896,193.0670844,482.667711
,,,,,,,,1341,62.77908296,188.3372489,31.38954148,125.5581659,188.3372489,470.8431222
,,,,,,,,1342,59.6989472,179.0968416,29.8494736,119.3978944,179.0968416,447.742104
,,,,,,,,1343,56.53528232,169.605847,28.26764116,113.0705646,169.605847,424.0146174
,,,,,,,,1344,53.25676496,159.7702949,26.62838248,106.5135299,159.7702949,399.4257372
,,,,,,,,1345,51.03976336,153.1192901,25.51988168,102.0795267,153.1192901,382.7982252
,,,,,,,,1346,49.90167928,149.7050378,24.95083964,99.80335856,149.7050378,374.2625946
,,,,,,,,1347,49.79726792,149.3918038,24.89863396,99.59453584,149.3918038,373.4795094
,,,,,,,,1348,50.00261032,150.007831,25.00130516,100.0052206,150.007831,375.0195774
,,,,,,,,1349,50.84138168,152.524145,25.42069084,101.6827634,152.524145,381.3103626
,,,,,,,,1350,52.67206128,158.0161838,26.33603064,105.3441226,158.0161838,395.0404596
,,,,,,,,1351,56.93900632,170.817019,28.46950316,113.8780126,170.817019,427.0425474
,,,,,,,,1352,59.54581048,178.6374314,29.77290524,119.091621,178.6374314,446.5935786
,,,,,,,,1353,58.5469416,175.6408248,29.2734708,117.0938832,175.6408248,439.102062
,,,,,,,,1354,56.4552336,169.3657008,28.2276168,112.9104672,169.3657008,423.414252
,,,,,,,,1355,55.69303056,167.0790917,27.84651528,111.3860611,167.0790917,417.6977292
,,,,,,,,1356,55.2440616,165.7321848,27.6220308,110.4881232,165.7321848,414.330462
,,,,,,,,1357,55.56425648,166.6927694,27.78212824,111.128513,166.6927694,416.7319236
,,,,,,,,1358,53.87279216,161.6183765,26.93639608,107.7455843,161.6183765,404.0459412
,,,,,,,,1359,53.19411816,159.5823545,26.59705908,106.3882363,159.5823545,398.9558862
,,,,,,,,1360,53.03054032,159.091621,26.51527016,106.0610806,159.091621,397.7290524
,,,,,,,,1361,55.30322808,165.9096842,27.65161404,110.6064562,165.9096842,414.7742106
,,,,,,,,1362,58.89845992,176.6953798,29.44922996,117.7969198,176.6953798,441.7384494
,,,,,,,,1363,61.21291224,183.6387367,30.60645612,122.4258245,183.6387367,459.0968418
,,,,,,,,1364,61.2442356,183.7327068,30.6221178,122.4884712,183.7327068,459.331767
,,,,,,,,1365,60.02262248,180.0678674,30.01131124,120.045245,180.0678674,450.1696686
,,,,,,,,1366,57.22439744,171.6731923,28.61219872,114.4487949,171.6731923,429.1829808
,,,,,,,,1367,54.41921168,163.257635,27.20960584,108.8384234,163.257635,408.1440876
,,,,,,,,1368,51.10241016,153.3072305,25.55120508,102.2048203,153.3072305,383.2680762
,,,,,,,,1369,49.34133824,148.0240147,24.67066912,98.68267648,148.0240147,370.0600368
,,,,,,,,1370,47.51065864,142.5319759,23.75532932,95.02131728,142.5319759,356.3299398
,,,,,,,,1371,46.19159488,138.5747846,23.09579744,92.38318976,138.5747846,346.4369616
,,,,,,,,1372,46.36909424,139.1072827,23.18454712,92.73818848,139.1072827,347.7682068
,,,,,,,,1373,46.50134864,139.5040459,23.25067432,93.00269728,139.5040459,348.7601148
,,,,,,,,1374,47.50369792,142.5110938,23.75184896,95.00739584,142.5110938,356.2777344
,,,,,,,,1375,49.5118768,148.5356304,24.7559384,99.0237536,148.5356304,371.339076
,,,,,,,,1376,52.0038284,156.0114852,26.0019142,104.0076568,156.0114852,390.028713
,,,,,,,,1377,54.35656488,163.0696946,27.17828244,108.7131298,163.0696946,407.6742366
,,,,,,,,1378,57.44018096,172.3205429,28.72009048,114.8803619,172.3205429,430.8013572
,,,,,,,,1379,57.82998344,173.4899503,28.91499172,115.6599669,173.4899503,433.7248758
,,,,,,,,1380,57.02601584,171.0780475,28.51300792,114.0520317,171.0780475,427.6951188
,,,,,,,,1381,54.99695464,164.9908639,27.49847732,109.9939093,164.9908639,412.4771598
,,,,,,,,1382,53.32637256,159.9791177,26.66318628,106.6527451,159.9791177,399.9477942
,,,,,,,,1383,51.68015312,155.0404594,25.84007656,103.3603062,155.0404594,387.6011484
,,,,,,,,1384,51.52701648,154.5810494,25.76350824,103.054033,154.5810494,386.4526236
,,,,,,,,1385,53.43426432,160.302793,26.71713216,106.8685286,160.302793,400.7569824
,,,,,,,,1386,57.25572088,171.7671626,28.62786044,114.5114418,171.7671626,429.4179066
,,,,,,,,1387,59.30566432,177.916993,29.65283216,118.6113286,177.916993,444.7924824
,,,,,,,,1388,58.70007832,176.100235,29.35003916,117.4001566,176.100235,440.2505874
,,,,,,,,1389,57.16871136,171.5061341,28.58435568,114.3374227,171.5061341,428.7653352
,,,,,,,,1390,55.05960152,165.1788046,27.52980076,110.119203,165.1788046,412.9470114
,,,,,,,,1391,52.44931696,157.3479509,26.22465848,104.8986339,157.3479509,393.3698772
,,,,,,,,1392,49.92952232,149.788567,24.96476116,99.85904464,149.788567,374.4714174
,,,,,,,,1393,48.31810664,144.9543199,24.15905332,96.63621328,144.9543199,362.3857998
,,,,,,,,1394,47.72644216,143.1793265,23.86322108,95.45288432,143.1793265,357.9483162
,,,,,,,,1395,46.678848,140.036544,23.339424,93.357696,140.036544,350.09136
,,,,,,,,1396,45.9410076,137.8230228,22.9705038,91.8820152,137.8230228,344.557557
,,,,,,,,1397,46.08022272,138.2406682,23.04011136,92.16044544,138.2406682,345.6016704
,,,,,,,,1398,46.5465936,139.6397808,23.2732968,93.0931872,139.6397808,349.099452
,,,,,,,,1399,47.09997392,141.2999218,23.54998696,94.19994784,141.2999218,353.2498044
,,,,,,,,1400,48.51300792,145.5390238,24.25650396,97.02601584,145.5390238,363.8475594
,,,,,,,,1401,50.74393112,152.2317934,25.37196556,101.4878622,152.2317934,380.5794834
,,,,,,,,1402,51.67667272,155.0300182,25.83833636,103.3533454,155.0300182,387.5750454
,,,,,,,,1403,52.6163752,157.8491256,26.3081876,105.2327504,157.8491256,394.622814
,,,,,,,,1404,53.9006352,161.7019056,26.9503176,107.8012704,161.7019056,404.254764
,,,,,,,,1405,54.00852696,162.0255809,27.00426348,108.0170539,162.0255809,405.0639522
,,,,,,,,1406,52.99573656,158.9872097,26.49786828,105.9914731,158.9872097,397.4680242
,,,,,,,,1407,52.90872704,158.7261811,26.45436352,105.8174541,158.7261811,396.8154528
,,,,,,,,1408,55.0421996,165.1265988,27.5210998,110.0843992,165.1265988,412.816497
,,,,,,,,1409,56.65361528,169.9608458,28.32680764,113.3072306,169.9608458,424.9021146
,,,,,,,,1410,59.3613504,178.0840512,29.6806752,118.7227008,178.0840512,445.210128
,,,,,,,,1411,59.37527192,178.1258158,29.68763596,118.7505438,178.1258158,445.3145394
,,,,,,,,1412,58.63743152,175.9122946,29.31871576,117.274863,175.9122946,439.7807364
,,,,,,,,1413,56.02366656,168.0709997,28.01183328,112.0473331,168.0709997,420.1774992
,,,,,,,,1414,53.60132256,160.8039677,26.80066128,107.2026451,160.8039677,402.0099192
,,,,,,,,1415,50.56295136,151.6888541,25.28147568,101.1259027,151.6888541,379.2221352
,,,,,,,,1416,47.20786568,141.623597,23.60393284,94.41573136,141.623597,354.0589926
,,,,,,,,1417,45.43287216,136.2986165,22.71643608,90.86574432,136.2986165,340.7465412
,,,,,,,,1418,44.19733752,132.5920126,22.09866876,88.39467504,132.5920126,331.4800314
,,,,,,,,1419,43.92238752,131.7671626,21.96119376,87.84477504,131.7671626,329.4179064
,,,,,,,,1420,44.10684768,132.320543,22.05342384,88.21369536,132.320543,330.8013576
,,,,,,,,1421,45.50247976,136.5074393,22.75123988,91.00495952,136.5074393,341.2685982
,,,,,,,,1422,47.87609848,143.6282954,23.93804924,95.75219696,143.6282954,359.0707386
,,,,,,,,1423,51.86113288,155.5833986,25.93056644,103.7222658,155.5833986,388.9584966
,,,,,,,,1424,56.587488,169.762464,28.293744,113.174976,169.762464,424.40616
,,,,,,,,1425,58.90890104,176.7267031,29.45445052,117.8178021,176.7267031,441.8167578
,,,,,,,,1426,58.52953968,175.588619,29.26476984,117.0590794,175.588619,438.9715476
,,,,,,,,1427,57.88218912,173.6465674,28.94109456,115.7643782,173.6465674,434.1164184
,,,,,,,,1428,57.96919864,173.9075959,28.98459932,115.9383973,173.9075959,434.7689898
,,,,,,,,1429,58.5469416,175.6408248,29.2734708,117.0938832,175.6408248,439.102062
,,,,,,,,1430,57.89263032,173.677891,28.94631516,115.7852606,173.677891,434.1947274
,,,,,,,,1431,57.16175064,171.4852519,28.58087532,114.3235013,171.4852519,428.7131298
,,,,,,,,1432,57.70468984,173.1140695,28.85234492,115.4093797,173.1140695,432.7851738
,,,,,,,,1433,60.66997304,182.0099191,30.33498652,121.3399461,182.0099191,455.0247978
,,,,,,,,1434,64.90211432,194.706343,32.45105716,129.8042286,194.706343,486.7658574
,,,,,,,,1435,67.3244584,201.9733752,33.6622292,134.6489168,201.9733752,504.933438
,,,,,,,,1436,66.90333248,200.7099974,33.45166624,133.806665,200.7099974,501.7749936
,,,,,,,,1437,65.23623072,195.7086922,32.61811536,130.4724614,195.7086922,489.2717304
,,,,,,,,1438,62.66075,187.98225,31.330375,125.3215,187.98225,469.955625
,,,,,,,,1439,59.7024276,179.1072828,29.8512138,119.4048552,179.1072828,447.768207
,,,,,,,,1440,56.49003744,169.4701123,28.24501872,112.9800749,169.4701123,423.6752808
,,,,,,,,1441,54.81945536,164.4583661,27.40972768,109.6389107,164.4583661,411.1459152
,,,,,,,,1442,53.4934308,160.4802924,26.7467154,106.9868616,160.4802924,401.200731
,,,,,,,,1443,53.10362832,159.310885,26.55181416,106.2072566,159.310885,398.2772124
,,,,,,,,1444,53.57347952,160.7204386,26.78673976,107.146959,160.7204386,401.8010964
,,,,,,,,1445,54.85077872,164.5523362,27.42538936,109.7015574,164.5523362,411.3808404
,,,,,,,,1446,57.41929872,172.2578962,28.70964936,114.8385974,172.2578962,430.6447404
,,,,,,,,1447,60.87879576,182.6363873,30.43939788,121.7575915,182.6363873,456.5909682
,,,,,,,,1448,62.96354304,188.8906291,31.48177152,125.9270861,188.8906291,472.2265728
,,,,,,,,1449,63.3429044,190.0287132,31.6714522,126.6858088,190.0287132,475.071783
,,,,,,,,1450,61.34864704,184.0459411,30.67432352,122.6972941,184.0459411,460.1148528
,,,,,,,,1451,60.34629776,181.0388933,30.17314888,120.6925955,181.0388933,452.5972332
,,,,,,,,1452,58.60610808,175.8183242,29.30305404,117.2122162,175.8183242,439.5458106
,,,,,,,,1453,57.1339076,171.4017228,28.5669538,114.2678152,171.4017228,428.504307
,,,,,,,,1454,55.578178,166.734534,27.789089,111.156356,166.734534,416.836335
,,,,,,,,1455,55.34151224,166.0245367,27.67075612,110.6830245,166.0245367,415.0613418
,,,,,,,,1456,56.45175328,169.3552598,28.22587664,112.9035066,169.3552598,423.3881496
,,,,,,,,1457,59.60845736,178.8253721,29.80422868,119.2169147,178.8253721,447.0634302
,,,,,,,,1458,63.70138344,191.1041503,31.85069172,127.4027669,191.1041503,477.7603758
,,,,,,,,1459,66.05411992,198.1623598,33.02705996,132.1082398,198.1623598,495.4058994
,,,,,,,,1460,65.82441488,197.4732446,32.91220744,131.6488298,197.4732446,493.6831116
,,,,,,,,1461,63.62481512,190.8744454,31.81240756,127.2496302,190.8744454,477.1861134
,,,,,,,,1462,60.36718,181.10154,30.18359,120.73436,181.10154,452.75385
,,,,,,,,1463,56.70582096,170.1174629,28.35291048,113.4116419,170.1174629,425.2936572
,,,,,,,,1464,52.75559032,158.266771,26.37779516,105.5111806,158.266771,395.6669274
,,,,,,,,1465,50.90750888,152.7225266,25.45375444,101.8150178,152.7225266,381.8063166
,,,,,,,,1466,48.89236928,146.6771078,24.44618464,97.78473856,146.6771078,366.6927696
,,,,,,,,1467,48.27982248,144.8394674,24.13991124,96.55964496,144.8394674,362.0986686
,,,,,,,,1468,48.24153832,144.724615,24.12076916,96.48307664,144.724615,361.8115374
,,,,,,,,1469,49.11511352,147.3453406,24.55755676,98.23022704,147.3453406,368.3633514
,,,,,,,,1470,51.69407464,155.0822239,25.84703732,103.3881493,155.0822239,387.7055598
,,,,,,,,1471,55.09788568,165.293657,27.54894284,110.1957714,165.293657,413.2341426
,,,,,,,,1472,58.90890104,176.7267031,29.45445052,117.8178021,176.7267031,441.8167578
,,,,,,,,1473,59.53536936,178.6061081,29.76768468,119.0707387,178.6061081,446.5152702
,,,,,,,,1474,58.81145048,176.4343514,29.40572524,117.622901,176.4343514,441.0858786
,,,,,,,,1475,56.83459496,170.5037849,28.41729748,113.6691899,170.5037849,426.2594622
,,,,,,,,1476,55.87052992,167.6115898,27.93526496,111.7410598,167.6115898,419.0289744
,,,,,,,,1477,56.183764,168.551292,28.091882,112.367528,168.551292,421.37823
,,,,,,,,1478,56.07935264,168.2380579,28.03967632,112.1587053,168.2380579,420.5951448
,,,,,,,,1479,55.34847296,166.0454189,27.67423648,110.6969459,166.0454189,415.1135472
,,,,,,,,1480,56.10719568,168.321587,28.05359784,112.2143914,168.321587,420.8039676
,,,,,,,,1481,58.5434612,175.6303836,29.2717306,117.0869224,175.6303836,439.075959
,,,,,,,,1482,62.27442792,186.8232838,31.13721396,124.5488558,186.8232838,467.0582094
,,,,,,,,1483,63.55172712,190.6551814,31.77586356,127.1034542,190.6551814,476.6379534
,,,,,,,,1484,63.14452272,189.4335682,31.57226136,126.2890454,189.4335682,473.5839204
,,,,,,,,1485,61.42521536,184.2756461,30.71260768,122.8504307,184.2756461,460.6891152
,,,,,,,,1486,58.62351,175.87053,29.311755,117.24702,175.87053,439.676325
,,,,,,,,1487,54.9691116,164.9073348,27.4845558,109.9382232,164.9073348,412.268337
,,,,,,,,1488,51.81588792,155.4476638,25.90794396,103.6317758,155.4476638,388.6191594
,,,,,,,,1489,49.706778,149.120334,24.853389,99.413556,149.120334,372.800835
,,,,,,,,1490,48.57565472,145.7269642,24.28782736,97.15130944,145.7269642,364.3174104
,,,,,,,,1491,48.24501872,144.7350562,24.12250936,96.49003744,144.7350562,361.8376404
,,,,,,,,1492,48.21021488,144.6306446,24.10510744,96.42042976,144.6306446,361.5766116
,,,,,,,,1493,48.79491864,146.3847559,24.39745932,97.58983728,146.3847559,365.9618898
,,,,,,,,1494,50.7230488,152.1691464,25.3615244,101.4460976,152.1691464,380.422866
,,,,,,,,1495,54.0294092,162.0882276,27.0147046,108.0588184,162.0882276,405.220569
,,,,,,,,1496,57.70468984,173.1140695,28.85234492,115.4093797,173.1140695,432.7851738
,,,,,,,,1497,58.03184544,174.0955363,29.01592272,116.0636909,174.0955363,435.2388408
,,,,,,,,1498,56.256852,168.770556,28.128426,112.513704,168.770556,421.92639
,,,,,,,,1499,55.18489512,165.5546854,27.59244756,110.3697902,165.5546854,413.8867134
,,,,,,,,1500,54.74288696,164.2286609,27.37144348,109.4857739,164.2286609,410.5716522
,,,,,,,,1501,54.86121984,164.5836595,27.43060992,109.7224397,164.5836595,411.4591488
,,,,,,,,1502,54.53754456,163.6126337,27.26877228,109.0750891,163.6126337,409.0315842
,,,,,,,,1503,54.12337944,162.3701383,27.06168972,108.2467589,162.3701383,405.9253458
,,,,,,,,1504,54.34264336,163.0279301,27.17132168,108.6852867,163.0279301,407.5698252
,,,,,,,,1505,57.96919864,173.9075959,28.98459932,115.9383973,173.9075959,434.7689898
,,,,,,,,1506,61.98207608,185.9462282,30.99103804,123.9641522,185.9462282,464.8655706
,,,,,,,,1507,65.75828768,197.274863,32.87914384,131.5165754,197.274863,493.1871576
,,,,,,,,1508,66.02975728,198.0892718,33.01487864,132.0595146,198.0892718,495.2231796
,,,,,,,,1509,64.3452536,193.0357608,32.1726268,128.6905072,193.0357608,482.589402
,,,,,,,,1510,61.724528,185.173584,30.862264,123.449056,185.173584,462.93396
,,,,,,,,1511,58.59914728,175.7974418,29.29957364,117.1982946,175.7974418,439.4936046
,,,,,,,,1512,54.93082744,164.7924823,27.46541372,109.8616549,164.7924823,411.9812058
,,,,,,,,1513,52.6094144,157.8282432,26.3047072,105.2188288,157.8282432,394.570608
,,,,,,,,1514,51.35647784,154.0694335,25.67823892,102.7129557,154.0694335,385.1735838
,,,,,,,,1515,51.31819368,153.954581,25.65909684,102.6363874,153.954581,384.8864526
,,,,,,,,1516,50.88662664,152.6598799,25.44331332,101.7732533,152.6598799,381.6496998
,,,,,,,,1517,51.75672152,155.2701646,25.87836076,103.513443,155.2701646,388.1754114
,,,,,,,,1518,53.66744976,161.0023493,26.83372488,107.3348995,161.0023493,402.5058732
,,,,,,,,1519,57.44018096,172.3205429,28.72009048,114.8803619,172.3205429,430.8013572
,,,,,,,,1520,60.20012184,180.6003655,30.10006092,120.4002437,180.6003655,451.5009138
,,,,,,,,1521,59.9704168,179.9112504,29.9852084,119.9408336,179.9112504,449.778126
,,,,,,,,1522,58.35552072,175.0665622,29.17776036,116.7110414,175.0665622,437.6664054
,,,,,,,,1523,56.5979292,169.7937876,28.2989646,113.1958584,169.7937876,424.484469
,,,,,,,,1524,56.34734184,169.0420255,28.17367092,112.6946837,169.0420255,422.6050638
,,,,,,,,1525,55.87052992,167.6115898,27.93526496,111.7410598,167.6115898,419.0289744
,,,,,,,,1526,55.26494384,165.7948315,27.63247192,110.5298877,165.7948315,414.4870788
,,,,,,,,1527,54.21038896,162.6311669,27.10519448,108.4207779,162.6311669,406.5779172
,,,,,,,,1528,55.21621856,165.6486557,27.60810928,110.4324371,165.6486557,414.1216392
,,,,,,,,1529,58.2163056,174.6489168,29.1081528,116.4326112,174.6489168,436.622292
,,,,,,,,1530,61.39737232,184.192117,30.69868616,122.7947446,184.192117,460.4802924
,,,,,,,,1531,63.72922648,191.1876794,31.86461324,127.458453,191.1876794,477.9691986
,,,,,,,,1532,63.68746192,191.0623858,31.84373096,127.3749238,191.0623858,477.6559644
,,,,,,,,1533,61.82197856,185.4659357,30.91098928,123.6439571,185.4659357,463.6648392
,,,,,,,,1534,59.24649784,177.7394935,29.62324892,118.4929957,177.7394935,444.3487338
,,,,,,,,1535,56.30905768,168.927173,28.15452884,112.6181154,168.927173,422.3179326
,,,,,,,,1536,52.87044288,158.6113286,26.43522144,105.7408858,158.6113286,396.5283216
,,,,,,,,1537,50.8657444,152.5972332,25.4328722,101.7314888,152.5972332,381.493083
,,,,,,,,1538,50.1801096,150.5403288,25.0900548,100.3602192,150.5403288,376.350822
,,,,,,,,1539,49.48403376,148.4521013,24.74201688,98.96806752,148.4521013,371.1302532
,,,,,,,,1540,49.27521096,147.8256329,24.63760548,98.55042192,147.8256329,369.5640822
,,,,,,,,1541,49.52927872,148.5878362,24.76463936,99.05855744,148.5878362,371.4695904
,,,,,,,,1542,50.48986336,151.4695901,25.24493168,100.9797267,151.4695901,378.6739752
,,,,,,,,1543,52.60245368,157.807361,26.30122684,105.2049074,157.807361,394.5184026
